# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:reactome_neuronal_system (set)
# _SET1_  NGENES = 385
# _SET1_  P-VALUE = 2.7511e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000167552    12   49578579   49583107      5       2  408388       1.2313     0.047925   -8.8818e-15       1.2313
_SET1_   ENSG00000167553    12   49582519   49667114    147      26  386313     0.056259      0.25472    -8.854e-15     0.056259
_SET1_   ENSG00000135519    12   49932940   49952091     39       6  392274      0.82482      0.10081   -8.8818e-15      0.82482
_SET1_   ENSG00000135423    12   56864736   56882198     22       6  375619       1.0904     0.051257   -8.8818e-15       1.0904
_SET1_   ENSG00000155974    12   66741211   67197966   1363      88  398476       0.2286     0.084292    -8.854e-15       0.2286
_SET1_   ENSG00000135679    12   69201956   69239214     86      14  383191       1.2171     0.033147   -8.8818e-15       1.2171
_SET1_   ENSG00000135643    12   70760056   70828072    233      30  391634     -0.63612      0.47316   -8.8818e-15     -0.63612
_SET1_   ENSG00000166006    12   75433857   75603648    434      33  403789       1.4458     0.013355   -8.8818e-15       1.4458
_SET1_   ENSG00000067715    12   79257773   79845788   1348      67  383203       1.6074    0.0030048   -8.8818e-15       1.6074
_SET1_   ENSG00000111052    12   81186299   81331704    412      28  396607      0.35218      0.13232   -8.8818e-15      0.35218
_SET1_   ENSG00000139220    12   81652045   82153332   1112      58  394097        0.765      0.03489   -8.8818e-15        0.765
_SET1_   ENSG00000111275    12  112204691  112247782     38       5  402480       1.0902     0.060642   -8.8818e-15       1.0902
_SET1_   ENSG00000111725    12  120105558  120119435     20       4  400402      0.94175     0.074496   -8.8818e-15      0.94175
_SET1_   ENSG00000110931    12  121675497  121736111    172      29  398253       1.7837    0.0074455   -8.8818e-15       1.7837
_SET1_   ENSG00000198033    13   19747910   19755992     62       6  383674      -1.5465      0.85743   -8.8818e-15      -1.5465
_SET1_   ENSG00000178235    13   84451344   84456528      5       2  399259      0.40367      0.29253   -8.8818e-15      0.40367
_SET1_   ENSG00000184564    13   86366925   86373623     23       3  372857      0.15448      0.29578    -8.854e-15      0.15448
_SET1_   ENSG00000165300    13   88324870   88331871      6       4  393330      0.40058      0.19411   -8.8818e-15      0.40058
_SET1_   ENSG00000102606    13  111766906  111958084    557      42  394593      -1.4617      0.74247   -8.8818e-15      -1.4617
_SET1_   ENSG00000129467    14   24787555   24804299     52      12  385888     -0.46624       0.4534   -8.8818e-15     -0.46624
_SET1_   ENSG00000186469    14   52292913   52446060    614      60  380341     -0.78058       0.4707   -8.8818e-15     -0.78058
_SET1_   ENSG00000140015    14   63173287   63568755   1068      58  380727     -0.18475      0.19164    -8.854e-15     -0.18475
_SET1_   ENSG00000179841    14   64932217   64941221     10       4  412092      0.78212      0.10588   -8.8818e-15      0.78212
_SET1_   ENSG00000197555    14   71787166   72207946    568      30  350843      0.52025     0.087725   -8.8818e-15      0.52025
_SET1_   ENSG00000021645    14   78708734   80330762   3843     205  388423       2.6191   2.3458e-05   -8.8818e-15       2.6191
_SET1_   ENSG00000100433    14   88649113   88793251    536      52  382591       1.3431     0.015202   -8.8818e-15       1.3431
_SET1_   ENSG00000152315    14   90528109   90652201    478      43  396429     -0.82635      0.51254   -8.8818e-15     -0.82635
_SET1_   ENSG00000198668    14   90862846   90874605     26       6  391765      -0.2414      0.38476    -8.854e-15      -0.2414
_SET1_   ENSG00000183092    14  101003486  101053750    117      16  384308       2.5881   0.00061886   -8.8818e-15       2.5881
_SET1_   ENSG00000166206    15   26788693   27184686   1274     109  393618      0.58184     0.051015   -8.8818e-15      0.58184
_SET1_   ENSG00000186297    15   27111510   27194354    234      39  400342     -0.53805      0.42816   -8.8818e-15     -0.53805
_SET1_   ENSG00000182256    15   27216429   27778373   1673     156  392062      0.17694     0.085301    -8.854e-15      0.17694
_SET1_   ENSG00000034053    15   29129629   29410518    657      29  377501       1.7279    0.0052428   -8.8818e-15       1.7279
_SET1_   ENSG00000175344    15   32322691   32464722    266      36  404158      -1.1973      0.69596   -8.8818e-15      -1.1973
_SET1_   ENSG00000159248    15   35043233   35047166      8       3  413440     -0.30988       0.4357   -8.8818e-15     -0.30988
_SET1_   ENSG00000137841    15   40570377   40600136     54      10  384205       1.0323     0.051707   -8.8818e-15       1.0323
_SET1_   ENSG00000069966    15   52413117   52483566    196      19  393364       0.3383      0.16898   -8.8818e-15       0.3383
_SET1_   ENSG00000138622    15   73612200   73661605    139      25  392075      0.95675     0.055339   -8.8818e-15      0.95675
_SET1_   ENSG00000156642    15   73852355   73926475    122      14  393898       1.6617      0.01281   -8.8818e-15       1.6617
_SET1_   ENSG00000169684    15   78857862   78887611     65       9  391234       1.7475    0.0093986   -8.8818e-15       1.7475
_SET1_   ENSG00000080644    15   78885394   78913637     69       8  397098       1.9289    0.0058183   -8.8818e-15       1.9289
_SET1_   ENSG00000117971    15   78916461   79020096    235      28  390282       1.5176      0.01331   -8.8818e-15       1.5176
_SET1_   ENSG00000058335    15   79252289   79383115    414      62  392828      -1.5511      0.78969   -8.8818e-15      -1.5511
_SET1_   ENSG00000103942    15   83509838   83654661    312      27  354003        3.015   8.5519e-05   -8.8818e-15        3.015
_SET1_   ENSG00000140538    15   88418230   88799999    836      67  392470        1.314      0.01273   -8.8818e-15        1.314
_SET1_   ENSG00000127588    16     848041     850733     12       3  312951      -1.2268      0.79427   -8.8818e-15      -1.2268
_SET1_   ENSG00000140992    16    2587965    2653189     16       8  379863      -2.1577      0.95019   -8.8818e-15      -2.1577
_SET1_   ENSG00000162104    16    4003388    4166186    612      69  396437      0.49683     0.094677   -8.8818e-15      0.49683
_SET1_   ENSG00000183044    16    8768422    8878432    573      69  394587      0.38209      0.11799   -8.8818e-15      0.38209
_SET1_   ENSG00000183454    16    9852376   10276611   1750      54  394562       4.0417   3.0339e-08   -8.8818e-15       4.0417
_SET1_   ENSG00000166501    16   23847322   24231932   1155      99  394683       3.8611   5.3635e-07   -8.8818e-15       3.8611
_SET1_   ENSG00000006116    16   24266874   24374122    342      52  402420     -0.67366      0.47653   -8.8818e-15     -0.67366
_SET1_   ENSG00000102882    16   30125426   30134827     12       4  361025       3.7961   8.1075e-06   -8.8818e-15       3.7961
_SET1_   ENSG00000121281    16   50280048   50352046    161      27  388457    -0.028807      0.25371    -8.854e-15    -0.028807
_SET1_   ENSG00000168418    16   84255823   84273356     90      17  385750     -0.94616      0.62436   -8.8818e-15     -0.94616
_SET1_   ENSG00000198211    16   89985573   90002500     63      13  370691       1.7666     0.010071   -8.8818e-15       1.7666
_SET1_   ENSG00000258947    16   89987800   90005169     68      12  371707       1.5774     0.016241   -8.8818e-15       1.5774
_SET1_   ENSG00000004660    17    3763609    3798185    120      30  391310      0.17344       0.2019    -8.854e-15      0.17344
_SET1_   ENSG00000108556    17    4801069    4806369     21       7  398306      0.99049     0.067673   -8.8818e-15      0.99049
_SET1_   ENSG00000132535    17    7093209    7123021     44       9  380946     -0.63741      0.52168   -8.8818e-15     -0.63741
_SET1_   ENSG00000169992    17    7308193    7323179     36      16  367070       1.8143    0.0081037   -8.8818e-15       1.8143
_SET1_   ENSG00000170049    17    7825177    7833121     18       6  390991     -0.71365      0.56346   -8.8818e-15     -0.71365
_SET1_   ENSG00000220205    17    8062467    8066864      8       2  385053      0.80374       0.1016   -8.8818e-15      0.80374
_SET1_   ENSG00000184185    17   21279509   21323179     63      18  381855       2.1581    0.0025229   -8.8818e-15       2.1581
_SET1_   ENSG00000132589    17   27206353   27224697     26       6  382131       2.3035    0.0021926   -8.8818e-15       2.3035
_SET1_   ENSG00000108262    17   27900487   27921072     32       9  389887       1.9212    0.0063499   -8.8818e-15       1.9212
_SET1_   ENSG00000108576    17   28521337   28563020     65      11  394557         1.76    0.0089706   -8.8818e-15         1.76
_SET1_   ENSG00000006125    17   33905065   34053436    420      22  400995     -0.46131      0.38768   -8.8818e-15     -0.46131
_SET1_   ENSG00000067191    17   37329709   37353956     54      18  384856      0.52251      0.13221   -8.8818e-15      0.52251
_SET1_   ENSG00000089558    17   40308909   40333296     28       7  356619      0.15391      0.27951    -8.854e-15      0.15391
_SET1_   ENSG00000182963    17   42875816   42908184     50      11  393969      -0.5621      0.49273   -8.8818e-15      -0.5621
_SET1_   ENSG00000186868    17   43971748   44105700    692       5  399151      0.68173     0.069677   -8.8818e-15      0.68173
_SET1_   ENSG00000073969    17   44668035   44834830     73       8  384001      0.94584     0.067056   -8.8818e-15      0.94584
_SET1_   ENSG00000167083    17   47280153   47287936     26       7  397584       2.1125    0.0041898   -8.8818e-15       2.1125
_SET1_   ENSG00000005379    17   56378592   56406152     81      14  387274      0.34096      0.18231   -8.8818e-15      0.34096
_SET1_   ENSG00000175175    17   56833230   57058983    326      19  352279       1.5495     0.011013   -8.8818e-15       1.5495
_SET1_   ENSG00000173826    17   61600695   61626338     50      10  384280      -2.0561      0.92697   -8.8818e-15      -2.0561
_SET1_   ENSG00000154229    17   64298754   64806861   1729     112  395588       2.7182   3.7331e-05   -8.8818e-15       2.7182
_SET1_   ENSG00000075461    17   64961026   65029514    200      35  385526      -1.1234       0.6824   -8.8818e-15      -1.1234
_SET1_   ENSG00000182481    17   66031635   66042958     35       5  380536       0.7804     0.099066   -8.8818e-15       0.7804
_SET1_   ENSG00000108946    17   66507921   66547460     97      13  393450      0.99571     0.053203   -8.8818e-15      0.99571
_SET1_   ENSG00000153822    17   68049570   68131749    263      15  392697     -0.68088      0.51217   -8.8818e-15     -0.68088
_SET1_   ENSG00000123700    17   68164814   68176189     10       4  407584     -0.25489      0.42468   -8.8818e-15     -0.25489
_SET1_   ENSG00000161509    17   72838162   72857627     38       4  377899      -1.7819      0.89688   -8.8818e-15      -1.7819
_SET1_   ENSG00000170579    18    3496030    4455335   3242     295  393884      0.72696      0.01263   -8.8818e-15      0.72696
_SET1_   ENSG00000082397    18    5392383    5630699    666      67  386449     -0.19964       0.2577    -8.854e-15     -0.19964
_SET1_   ENSG00000141404    18   11688955   11885684    624      39  400698       -2.381      0.94063   -8.8818e-15       -2.381
_SET1_   ENSG00000176014    18   12307668   12344319     96       7  398555       1.0806     0.055037   -8.8818e-15       1.0806
_SET1_   ENSG00000178342    18   77623668   77660184    132      16  404509       3.2165   5.9255e-05   -8.8818e-15       3.2165
_SET1_   ENSG00000099822    19     589893     617159    140      33  381812    -0.087048       0.2805    -8.854e-15    -0.087048
_SET1_   ENSG00000116032    19    1000418    1009731     74      14  375376     0.039129      0.25211    -8.854e-15     0.039129
_SET1_   ENSG00000176533    19    2511217    2702707    802      92  386228       2.5245   0.00034983   -8.8818e-15       2.5245
_SET1_   ENSG00000011132    19    3750817    3761697     42       9  385382    -0.064495      0.30169    -8.854e-15    -0.064495
_SET1_   ENSG00000105426    19    5158506    5340814    618      83  393738       1.3198      0.01747   -8.8818e-15       1.3198
_SET1_   ENSG00000104833    19    6494330    6502859     21       9  394614      0.95133     0.068521   -8.8818e-15      0.95133
_SET1_   ENSG00000141837    19   13317256   13734804   1489     160  390940       -1.091      0.49732   -8.8818e-15       -1.091
_SET1_   ENSG00000072062    19   14202500   14228896     30       8  385474       1.2791     0.039702   -8.8818e-15       1.2791
_SET1_   ENSG00000105143    19   15060846   15133802    435      46  401380      0.38169      0.12075   -8.8818e-15      0.38169
_SET1_   ENSG00000105642    19   18062102   18110889    117      19  395690       -2.368      0.96034   -8.8818e-15       -2.368
_SET1_   ENSG00000105649    19   18307594   18314884     15       4  385998    -0.091801      0.33388    -8.854e-15    -0.091801
_SET1_   ENSG00000051128    19   19040010   19052070     23       8  397005      0.70959      0.10064   -8.8818e-15      0.70959
_SET1_   ENSG00000126243    19   36426260   36436669     17       4  371347      0.73347      0.14394   -8.8818e-15      0.73347
_SET1_   ENSG00000099337    19   38810484   38819660     30       6  393458       1.0908     0.056693   -8.8818e-15       1.0908
_SET1_   ENSG00000128011    19   39797208   39805976     10       4  387006     -0.59783      0.61398   -8.8818e-15     -0.59783
_SET1_   ENSG00000105737    19   42502473   42573650     50      13  373350       2.5518    0.0011366   -8.8818e-15       2.5518
_SET1_   ENSG00000104783    19   44270685   44285409     50      14  391044     -0.21593      0.34629    -8.854e-15     -0.21593
_SET1_   ENSG00000167414    19   47137333   47137942      1       1  411573      0.50294       0.1775   -8.8818e-15      0.50294
_SET1_   ENSG00000042753    19   47341393   47354249     23      11  405074     -0.92047      0.64856   -8.8818e-15     -0.92047
_SET1_   ENSG00000105464    19   48898132   48948188    113      24  387371      -1.7522      0.87127   -8.8818e-15      -1.7522
