# MEAN_SAMPLE_SIZE = 27518
# TOTAL_GENES = 19798
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:biocarta_r...14        SET      15     -0.30247   -0.0083228      0.23673      0.89931 Curated_gene_sets:biocarta_rela_pathway
Curated_gene_sets:biocarta_n...8         SET      28     -0.12504   -0.0046993      0.18555      0.74982 Curated_gene_sets:biocarta_no1_pathway
Curated_gene_sets:biocarta_c...29        SET      20      0.13215    0.0041982      0.20495      0.25953 Curated_gene_sets:biocarta_csk_pathway
Curated_gene_sets:biocarta_s...13        SET      11       0.3985    0.0093909      0.24101     0.049128 Curated_gene_sets:biocarta_srcrptp_pathway
Curated_gene_sets:biocarta_a...15        SET      20      -0.1117   -0.0035485      0.20591      0.70624 Curated_gene_sets:biocarta_ami_pathway
Curated_gene_sets:biocarta_g...10        SET      14     -0.11537    -0.003067      0.25602      0.67388 Curated_gene_sets:biocarta_granulocytes_pathway
Curated_gene_sets:biocarta_l...7         SET      12     0.017376   0.00042766      0.29384      0.47642 Curated_gene_sets:biocarta_lym_pathway
Curated_gene_sets:biocarta_a...16        SET      17    -0.066621   -0.0019514      0.23152      0.61323 Curated_gene_sets:biocarta_arap_pathway
Curated_gene_sets:biocarta_a...6         SET      33       0.1103    0.0044996        0.169      0.25699 Curated_gene_sets:biocarta_agr_pathway
Curated_gene_sets:biocarta_a...9         SET      11     -0.15284   -0.0036016      0.27532      0.71059 Curated_gene_sets:biocarta_akap95_pathway
Curated_gene_sets:biocarta_a...11        SET      22     0.021497   0.00071623      0.19397      0.45588 Curated_gene_sets:biocarta_akt_pathway
Curated_gene_sets:biocarta_a...12        SET      36    -0.064921   -0.0027659      0.16754       0.6508 Curated_gene_sets:biocarta_alk_pathway
Curated_gene_sets:biocarta_a...20        SET      27     -0.13518   -0.0049888      0.17509      0.77996 Curated_gene_sets:biocarta_at1r_pathway
Curated_gene_sets:biocarta_a...1         SET      14     0.072324    0.0019226      0.30329      0.40576 Curated_gene_sets:biocarta_ace2_pathway
Curated_gene_sets:biocarta_a...19        SET      13      -0.2071   -0.0053052      0.26643       0.7815 Curated_gene_sets:biocarta_asbcell_pathway
Curated_gene_sets:biocarta_d...5         SET      10     -0.24377   -0.0054774      0.32447      0.77376 Curated_gene_sets:biocarta_dnafragment_pathway
Curated_gene_sets:biocarta_c...20        SET      18      0.17745    0.0053484      0.21107      0.20026 Curated_gene_sets:biocarta_chemical_pathway
Curated_gene_sets:biocarta_s...11        SET      16     -0.13313   -0.0037833      0.22038       0.7271 Curated_gene_sets:biocarta_sppa_pathway
Curated_gene_sets:biocarta_a...21        SET      20     0.038942    0.0012371      0.19757      0.42187 Curated_gene_sets:biocarta_atm_pathway
Curated_gene_sets:biocarta_a...5         SET      11     0.077489    0.0018261      0.29119      0.39508 Curated_gene_sets:biocarta_agpcr_pathway
Curated_gene_sets:biocarta_b...7         SET      15     -0.49748    -0.013689      0.26499      0.96976 Curated_gene_sets:biocarta_bcellsurvival_pathway
Curated_gene_sets:biocarta_b...10        SET      12    0.0081829    0.0002014      0.31354      0.48959 Curated_gene_sets:biocarta_blymphocyte_pathway
Curated_gene_sets:biocarta_b...8         SET      33    -0.068394   -0.0027901      0.15365      0.67189 Curated_gene_sets:biocarta_bcr_pathway
Curated_gene_sets:biocarta_b...9         SET      29    -0.020127  -0.00076976      0.15861      0.55049 Curated_gene_sets:biocarta_biopeptides_pathway
Curated_gene_sets:biocarta_r...7         SET      15    -0.031439  -0.00086508      0.23335      0.55359 Curated_gene_sets:biocarta_rankl_pathway
Curated_gene_sets:biocarta_c...1         SET       9      0.49719     0.010599      0.32622     0.063747 Curated_gene_sets:biocarta_cacam_pathway
Curated_gene_sets:biocarta_c...15        SET      16    -0.050205   -0.0014267      0.23108        0.586 Curated_gene_sets:biocarta_cdmac_pathway
Curated_gene_sets:biocarta_c...5         SET      25     -0.15063   -0.0053494      0.18846      0.78793 Curated_gene_sets:biocarta_carm_er_pathway
Curated_gene_sets:biocarta_c...6         SET      22    -0.089927   -0.0029961      0.18342      0.68803 Curated_gene_sets:biocarta_caspase_pathway
Curated_gene_sets:biocarta_c...8         SET      12     -0.36641   -0.0090183       0.2967      0.89157 Curated_gene_sets:biocarta_cbl_pathway
Curated_gene_sets:biocarta_c...9         SET      19     -0.17654   -0.0054666      0.22485      0.78381 Curated_gene_sets:biocarta_ccr3_pathway
Curated_gene_sets:biocarta_c...11        SET      14     -0.10547   -0.0028038      0.23321      0.67446 Curated_gene_sets:biocarta_cd40_pathway
Curated_gene_sets:biocarta_m...5         SET      18      0.37846     0.011407      0.19214     0.024442 Curated_gene_sets:biocarta_mcm_pathway
Curated_gene_sets:biocarta_g...1         SET      28      0.48414     0.018195      0.17616    0.0029988 Curated_gene_sets:biocarta_g1_pathway
Curated_gene_sets:biocarta_g...2         SET      24      0.09158    0.0031867      0.17504      0.30043 Curated_gene_sets:biocarta_g2_pathway
Curated_gene_sets:biocarta_c...16        SET      10      0.56914     0.012788      0.29655     0.027489 Curated_gene_sets:biocarta_cell2cell_pathway
Curated_gene_sets:biocarta_l...1         SET      17      0.14151     0.004145      0.24478       0.2816 Curated_gene_sets:biocarta_lair_pathway
Curated_gene_sets:biocarta_c...18        SET      21     -0.16407   -0.0053407       0.1737      0.82754 Curated_gene_sets:biocarta_ceramide_pathway
Curated_gene_sets:biocarta_t...13        SET      19      0.16066    0.0049748      0.20904      0.22108 Curated_gene_sets:biocarta_tid_pathway
Curated_gene_sets:biocarta_c...24        SET      14    0.0011416   3.0346e-05      0.25526      0.49822 Curated_gene_sets:biocarta_classic_pathway
Curated_gene_sets:biocarta_c...25        SET      20     0.049158    0.0015617      0.24067      0.41908 Curated_gene_sets:biocarta_comp_pathway
Curated_gene_sets:biocarta_v...1         SET      24     -0.37901    -0.013189      0.19226      0.97565 Curated_gene_sets:biocarta_vdr_pathway
Curated_gene_sets:biocarta_h...3         SET      25      0.28498     0.010121      0.19194     0.068817 Curated_gene_sets:biocarta_hdac_pathway
Curated_gene_sets:biocarta_g...5         SET      17    -0.072133   -0.0021129      0.22745      0.62443 Curated_gene_sets:biocarta_gcr_pathway
Curated_gene_sets:biocarta_c...31        SET      24     -0.13972   -0.0048619      0.18991      0.76905 Curated_gene_sets:biocarta_ctcf_pathway
Curated_gene_sets:biocarta_c...32        SET      13      0.09715    0.0024887       0.2923      0.36981 Curated_gene_sets:biocarta_ctl_pathway
Curated_gene_sets:biocarta_c...34        SET      19    -0.046854   -0.0014508      0.20201      0.59171 Curated_gene_sets:biocarta_cxcr4_pathway
Curated_gene_sets:biocarta_c...17        SET      23      0.24148     0.008226      0.18678     0.098037 Curated_gene_sets:biocarta_cellcycle_pathway
Curated_gene_sets:biocarta_c...19        SET      11       0.1079    0.0025428      0.26855      0.34392 Curated_gene_sets:biocarta_cftr_pathway
Curated_gene_sets:biocarta_c...35        SET      19     -0.25312   -0.0078378      0.22685      0.86774 Curated_gene_sets:biocarta_cytokine_pathway
Curated_gene_sets:biocarta_i...18        SET      27    -0.056107   -0.0020706      0.18465      0.61938 Curated_gene_sets:biocarta_inflam_pathway
Curated_gene_sets:biocarta_d...1         SET      12      0.23681    0.0058286      0.25401       0.1756 Curated_gene_sets:biocarta_d4gdi_pathway
Curated_gene_sets:biocarta_d...2         SET      17    -0.086308   -0.0025281      0.23475      0.64343 Curated_gene_sets:biocarta_dc_pathway
Curated_gene_sets:biocarta_p...2         SET       8      0.18531    0.0037245      0.31174      0.27611 Curated_gene_sets:biocarta_p35alzheimers_pathway
Curated_gene_sets:biocarta_r...17        SET       9      0.12914    0.0027529      0.33304      0.34909 Curated_gene_sets:biocarta_rna_pathway
Curated_gene_sets:biocarta_m...16        SET      17      0.05136    0.0015044      0.20325      0.40025 Curated_gene_sets:biocarta_mta3_pathway
Curated_gene_sets:biocarta_s...7         SET      10      0.61277     0.013769      0.30885     0.023634 Curated_gene_sets:biocarta_skp2e2f_pathway
Curated_gene_sets:biocarta_c...2         SET      18      0.57988     0.017477      0.21711    0.0037854 Curated_gene_sets:biocarta_calcineurin_pathway
Curated_gene_sets:biocarta_e...5         SET      27     -0.11285   -0.0041648      0.16173      0.75734 Curated_gene_sets:biocarta_egf_pathway
Curated_gene_sets:biocarta_e...21        SET      10       0.1378    0.0030963      0.26148      0.29909 Curated_gene_sets:biocarta_etc_pathway
Curated_gene_sets:biocarta_n...1         SET      17      0.41855      0.01226      0.20367     0.019947 Curated_gene_sets:biocarta_ndkdynamin_pathway
Curated_gene_sets:biocarta_e...12        SET       8      0.36877    0.0074116      0.37039      0.15972 Curated_gene_sets:biocarta_epha4_pathway
Curated_gene_sets:biocarta_e...13        SET      19      -0.1542   -0.0047749      0.19558      0.78478 Curated_gene_sets:biocarta_epo_pathway
Curated_gene_sets:biocarta_e...1         SET      19     0.012359    0.0003827      0.18311      0.47309 Curated_gene_sets:biocarta_ecm_pathway
Curated_gene_sets:biocarta_e...19        SET      27     -0.19838   -0.0073212      0.17863      0.86661 Curated_gene_sets:biocarta_erk_pathway
Curated_gene_sets:biocarta_e...20        SET      15      0.13493    0.0037128      0.24139      0.28809 Curated_gene_sets:biocarta_eryth_pathway
Curated_gene_sets:biocarta_e...14        SET      11     -0.16023   -0.0037759      0.28294       0.7144 Curated_gene_sets:biocarta_eponfkb_pathway
Curated_gene_sets:biocarta_e...10        SET      16      0.15345    0.0043608      0.19496      0.21562 Curated_gene_sets:biocarta_eif_pathway
Curated_gene_sets:biocarta_e...23        SET      13     0.044248    0.0011335      0.23605      0.42566 Curated_gene_sets:biocarta_extrinsic_pathway
Curated_gene_sets:biocarta_f...1         SET      30     -0.13383   -0.0052056      0.17089      0.78322 Curated_gene_sets:biocarta_fas_pathway
Curated_gene_sets:biocarta_f...3         SET      39   -0.0057617  -0.00025548       0.1396      0.51646 Curated_gene_sets:biocarta_fcer1_pathway
Curated_gene_sets:biocarta_f...4         SET      12     -0.28279   -0.0069602      0.27007      0.85247 Curated_gene_sets:biocarta_fibrinolysis_pathway
Curated_gene_sets:biocarta_f...6         SET      34      0.17089    0.0070761       0.1598      0.14244 Curated_gene_sets:biocarta_fmlp_pathway
Curated_gene_sets:biocarta_f...8         SET      10       0.1145    0.0025728      0.24329      0.31895 Curated_gene_sets:biocarta_free_pathway
Curated_gene_sets:biocarta_g...3         SET      10      0.42353    0.0095164       0.2959     0.076178 Curated_gene_sets:biocarta_gaba_pathway
Curated_gene_sets:biocarta_g...4         SET      14     0.026878   0.00071452      0.24521      0.45636 Curated_gene_sets:biocarta_gata3_pathway
Curated_gene_sets:biocarta_s...5         SET      10    -0.061479   -0.0013814      0.29538      0.58244 Curated_gene_sets:biocarta_set_pathway
Curated_gene_sets:biocarta_g...6         SET      27    -0.098829   -0.0036473      0.16922      0.72039 Curated_gene_sets:biocarta_gh_pathway
Curated_gene_sets:biocarta_a...7         SET      12     0.096563    0.0023767      0.23038      0.33756 Curated_gene_sets:biocarta_ahsp_pathway
Curated_gene_sets:biocarta_t...2         SET       9     0.056166    0.0011973      0.33137       0.4327 Curated_gene_sets:biocarta_tcapoptosis_pathway
Curated_gene_sets:biocarta_h...7         SET      55     -0.24411    -0.012849      0.11624      0.98213 Curated_gene_sets:biocarta_hivnef_pathway
Curated_gene_sets:biocarta_s...2         SET       5    -0.029849  -0.00047431      0.30981      0.53838 Curated_gene_sets:biocarta_salmonella_pathway
Curated_gene_sets:biocarta_m...13        SET      21     -0.14594   -0.0047507      0.18812      0.78106 Curated_gene_sets:biocarta_mpr_pathway
Curated_gene_sets:biocarta_h...2         SET      17       0.3818     0.011183      0.20496     0.031254 Curated_gene_sets:biocarta_hcmv_pathway
Curated_gene_sets:biocarta_p...5         SET      21      0.37475     0.012199      0.19831     0.029407 Curated_gene_sets:biocarta_p53hypoxia_pathway
Curated_gene_sets:biocarta_h...6         SET      15     -0.19913   -0.0054792      0.25244      0.78489 Curated_gene_sets:biocarta_hif_pathway
Curated_gene_sets:biocarta_i...3         SET      21    -0.093934   -0.0030577      0.18045      0.69866 Curated_gene_sets:biocarta_igf1_pathway
Curated_gene_sets:biocarta_i...8         SET      15     -0.26491   -0.0072892      0.25808      0.84765 Curated_gene_sets:biocarta_il17_pathway
Curated_gene_sets:biocarta_i...11        SET      22     -0.22386   -0.0074584      0.19698      0.87211 Curated_gene_sets:biocarta_il2_pathway
Curated_gene_sets:biocarta_i...13        SET      14     -0.44048    -0.011709      0.23019      0.97216 Curated_gene_sets:biocarta_il3_pathway
Curated_gene_sets:biocarta_i...14        SET      11     -0.56223    -0.013249      0.23778      0.99097 Curated_gene_sets:biocarta_il4_pathway
Curated_gene_sets:biocarta_i...15        SET      11     -0.39912   -0.0094054       0.2953      0.91174 Curated_gene_sets:biocarta_il5_pathway
Curated_gene_sets:biocarta_i...16        SET      21     -0.19615   -0.0063852      0.19027       0.8487 Curated_gene_sets:biocarta_il6_pathway
Curated_gene_sets:biocarta_i...6         SET      13     -0.32414   -0.0083036        0.255      0.89815 Curated_gene_sets:biocarta_il10_pathway
Curated_gene_sets:biocarta_i...7         SET      19      0.03179   0.00098437      0.23606      0.44644 Curated_gene_sets:biocarta_il12_pathway
Curated_gene_sets:biocarta_i...12        SET      37     -0.18126   -0.0078287      0.14382      0.89621 Curated_gene_sets:biocarta_il2rb_pathway
Curated_gene_sets:biocarta_i...10        SET       9      -0.1646   -0.0035088      0.37218      0.67085 Curated_gene_sets:biocarta_il22bp_pathway
Curated_gene_sets:biocarta_i...17        SET      16     -0.14944   -0.0042468      0.24412      0.72978 Curated_gene_sets:biocarta_il7_pathway
Curated_gene_sets:biocarta_g...11        SET      19    -0.042656   -0.0013208      0.21719      0.57785 Curated_gene_sets:biocarta_gsk3_pathway
Curated_gene_sets:biocarta_d...3         SET      28     -0.54699    -0.020557      0.17129       0.9993 Curated_gene_sets:biocarta_death_pathway
Curated_gene_sets:biocarta_r...4         SET      26     0.094642    0.0034276      0.17564        0.295 Curated_gene_sets:biocarta_raccycd_pathway
Curated_gene_sets:biocarta_g...8         SET      23     -0.19361   -0.0065953      0.19823      0.83563 Curated_gene_sets:biocarta_gleevec_pathway
Curated_gene_sets:biocarta_i...19        SET      21    -0.022495  -0.00073225      0.17968      0.54981 Curated_gene_sets:biocarta_insulin_pathway
Curated_gene_sets:biocarta_i...20        SET      33      0.17704    0.0072222      0.15227      0.12248 Curated_gene_sets:biocarta_integrin_pathway
Curated_gene_sets:biocarta_i...21        SET      23     0.064359    0.0021924      0.19999       0.3738 Curated_gene_sets:biocarta_intrinsic_pathway
Curated_gene_sets:biocarta_k...          SET      45     0.068445    0.0032595      0.13454      0.30548 Curated_gene_sets:biocarta_keratinocyte_pathway
Curated_gene_sets:biocarta_t...4         SET      12      0.18117    0.0044591       0.2885      0.26501 Curated_gene_sets:biocarta_tcra_pathway
Curated_gene_sets:biocarta_l...3         SET      12     0.048108    0.0011841      0.26316      0.42747 Curated_gene_sets:biocarta_lectin_pathway
Curated_gene_sets:biocarta_p...30        SET      27     -0.03436    -0.001268      0.17258       0.5789 Curated_gene_sets:biocarta_pyk2_pathway
Curated_gene_sets:biocarta_e...6         SET      11     -0.30966   -0.0072972      0.29986      0.84911 Curated_gene_sets:biocarta_egfr_smrte_pathway
