GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
1	1:44230000-44240000	1:44400000-44410000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs56352978;rs56009633;rs3842543;rs3791046;rs11210916;rs71579310;rs6656457;rs4660745;rs11210917;rs3791047;rs7531165;rs7516647;rs11320873;rs10890280	NA	0
1	1:44230000-44240000	1:44410000-44420000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs56352978;rs56009633;rs3842543;rs3791046;rs11210916;rs71579310;rs6656457;rs4660745;rs11210917;rs3791047;rs7531165;rs7516647;rs11320873;rs10890280	ENSG00000117408	1
1	1:44020000-44030000	1:44420000-44430000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs2842183;rs2842181;rs10890253;rs2842178;rs2494995;rs2842176;rs371162073;rs2842175;rs11580074;rs34985615;rs11210869;rs61769611;rs2842194;rs11210871	NA	0
1	1:43860000-43870000	1:44430000-44440000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs839758;rs839759;rs839760;rs839761;rs710249	ENSG00000132768:ENSG00000117410	1
1	1:44160000-44170000	1:44440000-44450000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs3838464	ENSG00000117410:ENSG00000117411	1
1	1:44160000-44170000	1:44450000-44460000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs3838464	ENSG00000159214	1
1	1:44470000-44480000	1:44450000-44460000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs113551349	ENSG00000159214	1
1	1:44480000-44490000	1:44450000-44460000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs3791129	ENSG00000159214	1
1	1:43980000-43990000	1:44460000-44470000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs11210860;rs2152113;rs35947542;rs11577403	NA	0
1	1:43980000-43990000	1:44470000-44480000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs11210860;rs2152113;rs35947542;rs11577403	NA	0
1	1:44080000-44090000	1:44500000-44510000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs55684236;rs588657;rs34004799;rs513373;rs516790;rs516921;rs517849;rs667676;rs653953;rs571862;rs641365;rs641351;rs639929;rs1143701;rs568639;rs1143702;rs673485;rs643445;rs559575	NA	0
1	1:44470000-44480000	1:44500000-44510000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs113551349	NA	0
1	1:43980000-43990000	1:44580000-44590000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs11210860;rs2152113;rs35947542;rs11577403	ENSG00000171872	1
1	1:44020000-44030000	1:44600000-44610000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs2842183;rs2842181;rs10890253;rs2842178;rs2494995;rs2842176;rs371162073;rs2842175;rs11580074;rs34985615;rs11210869;rs61769611;rs2842194;rs11210871	NA	0
1	1:43960000-43970000	1:44700000-44710000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs2494996;rs867605	NA	0
1	1:44480000-44490000	1:44970000-44980000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs3791129	NA	0
1	1:44470000-44480000	1:45220000-45230000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs113551349	NA	0
1	1:44470000-44480000	1:45400000-45410000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs113551349	NA	0
1	1:44480000-44490000	1:45400000-45410000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs3791129	NA	0
8	8:34220000-34230000	8:33630000-33640000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs118041269;rs117396993	NA	0
9	10:106830000-106840000	10:107780000-107790000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs7092080	NA	0
12	16:72340000-72350000	16:72360000-72370000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs12927459	NA	0
12	16:72460000-72470000	16:72500000-72510000	0	HiC	PsychENCODE	Promoter_anchored_loops	intra	rs212165	NA	0
1	1:44015731-44016125	1:43996518-43996582	1.35019580737607e-09	EP	FANTOM5	EP_correlation_cell_type_oneway	intra	rs2819336;rs11580258	NA	0
1	1:43760000-43770000	1:43780000-43790000	9.327506e-42	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580	NA	0
1	1:43780000-43790000	1:43820000-43830000	3.369616e-17	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	ENSG00000117399	1
1	1:43760000-43770000	1:43830000-43840000	1.335399e-29	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580	ENSG00000066322	1
1	1:43780000-43790000	1:43830000-43840000	2.159231e-31	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	ENSG00000066322	1
1	1:43760000-43770000	1:43840000-43850000	1.311359e-30	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580	NA	0
1	1:43780000-43790000	1:43840000-43850000	2.12643e-28	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	NA	0
1	1:43760000-43770000	1:43850000-43860000	3.123957e-19	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580	ENSG00000159479:ENSG00000198198	1
1	1:43780000-43790000	1:43850000-43860000	4.30267e-25	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	ENSG00000159479:ENSG00000198198	1
1	1:43820000-43830000	1:43850000-43860000	3.730593e-23	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs72669002;rs1760669;rs45508694;rs2069378;rs839763	ENSG00000159479:ENSG00000198198	1
1	1:43830000-43840000	1:43850000-43860000	1.689465e-76	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000159479:ENSG00000198198	1
1	1:43830000-43840000	1:43900000-43910000	1.373297e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	NA	0
1	1:43850000-43860000	1:43900000-43910000	6.178037e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:43830000-43840000	1:43920000-43930000	1.674043e-16	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	NA	0
1	1:43850000-43860000	1:43920000-43930000	1.715942e-17	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:43830000-43840000	1:43990000-44000000	4.8517e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000142949	1
1	1:43840000-43850000	1:43990000-44000000	1.059381e-11	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839	ENSG00000142949	1
1	1:43850000-43860000	1:43990000-44000000	5.092161e-16	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	ENSG00000142949	1
1	1:43830000-43840000	1:44030000-44040000	5.485289e-16	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	NA	0
1	1:43840000-43850000	1:44030000-44040000	7.314592e-13	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839	NA	0
1	1:43850000-43860000	1:44030000-44040000	1.985033e-15	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:43850000-43860000	1:44090000-44100000	6.930297e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:44030000-44040000	1:44090000-44100000	2.638458e-19	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs10890255;rs2478978;rs11586016;rs12089622;rs4660736;rs2842186;rs943513;rs1887402;rs3001723;rs2819340;rs2842171	NA	0
1	1:43760000-43770000	1:44170000-44180000	1.525771e-17	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580	ENSG00000126091	1
1	1:43830000-43840000	1:44170000-44180000	5.347817e-17	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000126091	1
1	1:43850000-43860000	1:44170000-44180000	5.565819e-15	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	ENSG00000126091	1
1	1:43900000-43910000	1:44170000-44180000	1.745547e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632	ENSG00000126091	1
1	1:43920000-43930000	1:44170000-44180000	1.629528e-13	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2842195;rs1334973;rs2494994;rs2992036;rs2782652;rs2262984;rs34670712;rs35639824;rs2842196;rs2842197;rs2782657	ENSG00000126091	1
1	1:44020000-44030000	1:44170000-44180000	5.143543e-13	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2842183;rs2842181;rs10890253;rs2842178;rs2494995;rs2842176;rs371162073;rs2842175;rs11580074;rs34985615;rs11210869;rs61769611;rs2842194;rs11210871	ENSG00000126091	1
1	1:44030000-44040000	1:44170000-44180000	4.473421e-32	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs10890255;rs2478978;rs11586016;rs12089622;rs4660736;rs2842186;rs943513;rs1887402;rs3001723;rs2819340;rs2842171	ENSG00000126091	1
1	1:44090000-44100000	1:44170000-44180000	1.3158e-13	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs531459;rs628342;rs2916568;rs34269157;rs10890268;rs11429972;rs34031066;rs34832226;rs12405972;rs2970609;rs2970610;rs61769649;rs6657348;rs55656032;rs56201009;rs74864351;rs585711;rs585652	ENSG00000126091	1
1	1:43850000-43860000	1:44320000-44330000	3.839366e-15	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:44170000-44180000	1:44320000-44330000	4.46327e-31	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56319043;rs112984125;rs304303	NA	0
1	1:44170000-44180000	1:44390000-44400000	4.529836e-18	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56319043;rs112984125;rs304303	ENSG00000117407	1
1	1:44230000-44240000	1:44390000-44400000	4.547873e-14	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56352978;rs56009633;rs3842543;rs3791046;rs11210916;rs71579310;rs6656457;rs4660745;rs11210917;rs3791047;rs7531165;rs7516647;rs11320873;rs10890280	ENSG00000117407	1
1	1:44320000-44330000	1:44390000-44400000	7.821543e-21	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs3094954;rs4660753;rs4660754;rs2906466;rs3952787;rs3011228	ENSG00000117407	1
1	1:44170000-44180000	1:44400000-44410000	8.810027e-21	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56319043;rs112984125;rs304303	NA	0
1	1:44230000-44240000	1:44400000-44410000	7.711881e-16	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56352978;rs56009633;rs3842543;rs3791046;rs11210916;rs71579310;rs6656457;rs4660745;rs11210917;rs3791047;rs7531165;rs7516647;rs11320873;rs10890280	NA	0
1	1:44170000-44180000	1:44410000-44420000	3.690951e-27	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56319043;rs112984125;rs304303	ENSG00000117408	1
1	1:44230000-44240000	1:44410000-44420000	5.364809e-14	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56352978;rs56009633;rs3842543;rs3791046;rs11210916;rs71579310;rs6656457;rs4660745;rs11210917;rs3791047;rs7531165;rs7516647;rs11320873;rs10890280	ENSG00000117408	1
1	1:44170000-44180000	1:44420000-44430000	4.359132e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56319043;rs112984125;rs304303	NA	0
1	1:44170000-44180000	1:44450000-44460000	9.984316e-27	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56319043;rs112984125;rs304303	ENSG00000159214	1
1	1:44170000-44180000	1:44510000-44520000	1.438744e-11	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs56319043;rs112984125;rs304303	NA	0
1	1:43850000-43860000	1:45190000-45200000	6.61423e-16	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:44320000-44330000	1:45190000-45200000	1.024531e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs3094954;rs4660753;rs4660754;rs2906466;rs3952787;rs3011228	NA	0
10	12:89720000-89730000	12:89750000-89760000	2.094772e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs704067	NA	0
10	12:89750000-89760000	12:89770000-89780000	2.184412e-11	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs10506971	NA	0
10	12:89750000-89760000	12:89780000-89790000	1.9426e-13	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs10506971	NA	0
10	12:89720000-89730000	12:89850000-89860000	1.19963e-34	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs704067	NA	0
10	12:89750000-89760000	12:89850000-89860000	2.672967e-26	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs10506971	NA	0
10	12:89770000-89780000	12:89850000-89860000	7.959486e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs3990314;rs704061;rs10506965;rs770083;rs770082;rs60474271	NA	0
11	15:47790000-47800000	15:48000000-48010000	1.654312e-15	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1019626;rs1435764;rs1797224;rs145393374;rs1656604;rs1656607;rs1656608;rs918998;rs1618196	NA	0
1	1:43760000-43770000	1:43700000-43710000	9.143329e-25	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs7520981;rs7549876;chr1:43761505;rs4660253;rs3120047;rs3120124;rs1209384;rs3768046;rs6690243;rs4660729;rs1556580	NA	0
1	1:43780000-43790000	1:43310000-43320000	1.718418e-13	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	ENSG00000164011	1
1	1:43780000-43790000	1:43380000-43390000	7.318179e-15	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	NA	0
1	1:43780000-43790000	1:43420000-43430000	3.591256e-14	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	ENSG00000117394	1
1	1:43780000-43790000	1:43680000-43690000	1.473157e-19	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	NA	0
1	1:43780000-43790000	1:43700000-43710000	9.839613e-40	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	NA	0
1	1:43780000-43790000	1:43730000-43740000	1.07286e-17	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	ENSG00000117395:ENSG00000179178	1
1	1:43780000-43790000	1:43750000-43760000	2.063716e-98	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	ENSG00000253313	1
1	1:43780000-43790000	1:43760000-43770000	9.327506e-42	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs1198982;rs1199039;rs1098184;rs866332	ENSG00000066056	1
1	1:43820000-43830000	1:43700000-43710000	5.012106e-39	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs72669002;rs1760669;rs45508694;rs2069378;rs839763	NA	0
1	1:43820000-43830000	1:43750000-43760000	9.836938e-33	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs72669002;rs1760669;rs45508694;rs2069378;rs839763	ENSG00000253313	1
1	1:43820000-43830000	1:43780000-43790000	3.369616e-17	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs72669002;rs1760669;rs45508694;rs2069378;rs839763	NA	0
1	1:43830000-43840000	1:42920000-42930000	3.958182e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000066185:ENSG00000127125:ENSG00000186409	1
1	1:43830000-43840000	1:43380000-43390000	2.171756e-17	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	NA	0
1	1:43830000-43840000	1:43420000-43430000	6.578957e-23	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000117394	1
1	1:43830000-43840000	1:43630000-43640000	1.612803e-14	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000243710	1
1	1:43830000-43840000	1:43680000-43690000	1.939091e-37	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	NA	0
1	1:43830000-43840000	1:43700000-43710000	3.087889e-86	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	NA	0
1	1:43830000-43840000	1:43730000-43740000	7.440326e-13	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000117395:ENSG00000179178	1
1	1:43830000-43840000	1:43750000-43760000	5.863088e-77	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000253313	1
1	1:43830000-43840000	1:43760000-43770000	1.335399e-29	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	ENSG00000066056	1
1	1:43830000-43840000	1:43780000-43790000	2.159231e-31	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs839764;rs3834088;rs839765;rs652941;rs839766	NA	0
1	1:43840000-43850000	1:43760000-43770000	1.311359e-30	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839	ENSG00000066056	1
1	1:43840000-43850000	1:43780000-43790000	2.12643e-28	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11587504;rs685756;rs143796540;rs4141739;rs4141740;rs4141741;rs66559745;rs11210839	NA	0
1	1:43850000-43860000	1:42800000-42810000	3.890617e-14	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	ENSG00000198815	1
1	1:43850000-43860000	1:43380000-43390000	6.66227e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:43850000-43860000	1:43420000-43430000	2.374051e-23	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	ENSG00000117394	1
1	1:43850000-43860000	1:43680000-43690000	4.294062e-35	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:43850000-43860000	1:43700000-43710000	7.64848e-66	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:43850000-43860000	1:43730000-43740000	2.947758e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	ENSG00000117395:ENSG00000179178	1
1	1:43850000-43860000	1:43750000-43760000	6.538841e-52	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	ENSG00000253313	1
1	1:43850000-43860000	1:43760000-43770000	3.123957e-19	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	ENSG00000066056	1
1	1:43850000-43860000	1:43780000-43790000	4.30267e-25	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	NA	0
1	1:43850000-43860000	1:43820000-43830000	3.730593e-23	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	ENSG00000117399	1
1	1:43850000-43860000	1:43830000-43840000	1.689465e-76	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs11172;rs839752;rs839754;rs839755;rs1004291;rs999288	ENSG00000066322	1
1	1:43900000-43910000	1:43700000-43710000	2.083289e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632	NA	0
1	1:43900000-43910000	1:43830000-43840000	1.373297e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632	ENSG00000066322	1
1	1:43900000-43910000	1:43850000-43860000	6.178037e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2039531;rs2782647;rs2842180;rs2782648;rs2842184;rs2782649;rs1572272;rs2027130;rs2255632	ENSG00000159479:ENSG00000198198	1
1	1:43920000-43930000	1:43680000-43690000	5.066268e-14	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2842195;rs1334973;rs2494994;rs2992036;rs2782652;rs2262984;rs34670712;rs35639824;rs2842196;rs2842197;rs2782657	NA	0
1	1:43920000-43930000	1:43700000-43710000	1.157806e-19	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2842195;rs1334973;rs2494994;rs2992036;rs2782652;rs2262984;rs34670712;rs35639824;rs2842196;rs2842197;rs2782657	NA	0
1	1:43920000-43930000	1:43830000-43840000	1.674043e-16	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2842195;rs1334973;rs2494994;rs2992036;rs2782652;rs2262984;rs34670712;rs35639824;rs2842196;rs2842197;rs2782657	ENSG00000066322	1
1	1:43920000-43930000	1:43850000-43860000	1.715942e-17	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs2842195;rs1334973;rs2494994;rs2992036;rs2782652;rs2262984;rs34670712;rs35639824;rs2842196;rs2842197;rs2782657	ENSG00000159479:ENSG00000198198	1
1	1:44030000-44040000	1:43750000-43760000	1.111746e-12	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs10890255;rs2478978;rs11586016;rs12089622;rs4660736;rs2842186;rs943513;rs1887402;rs3001723;rs2819340;rs2842171	ENSG00000253313	1
1	1:44030000-44040000	1:43830000-43840000	5.485289e-16	HiC	Giusti-Rodriguez_et_al_2019	Adult_Cortex	intra	rs10890255;rs2478978;rs11586016;rs12089622;rs4660736;rs2842186;rs943513;rs1887402;rs3001723;rs2819340;rs2842171	ENSG00000066322	1
