# MEAN_SAMPLE_SIZE = 51027
# TOTAL_GENES = 18669
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:biocarta_n...8         SET      28     0.081831    0.0031668      0.18139      0.32595 Curated_gene_sets:biocarta_no1_pathway
Curated_gene_sets:biocarta_c...29        SET      20     -0.20566   -0.0067279      0.20333      0.84409 Curated_gene_sets:biocarta_csk_pathway
Curated_gene_sets:biocarta_s...13        SET      11     0.032553   0.00078996      0.25908      0.45001 Curated_gene_sets:biocarta_srcrptp_pathway
Curated_gene_sets:biocarta_a...15        SET      18       0.3729     0.011574      0.21857     0.044008 Curated_gene_sets:biocarta_ami_pathway
Curated_gene_sets:biocarta_g...10        SET      14     -0.54362    -0.014882      0.23218      0.99039 Curated_gene_sets:biocarta_granulocytes_pathway
Curated_gene_sets:biocarta_l...7         SET      11     -0.51482    -0.012493      0.26541      0.97378 Curated_gene_sets:biocarta_lym_pathway
Curated_gene_sets:biocarta_a...16        SET      16      0.22823    0.0066788      0.21785      0.14741 Curated_gene_sets:biocarta_arap_pathway
Curated_gene_sets:biocarta_a...6         SET      30     -0.16971   -0.0067978      0.16677      0.84557 Curated_gene_sets:biocarta_agr_pathway
Curated_gene_sets:biocarta_a...9         SET      11    -0.028374  -0.00068856      0.28468       0.5397 Curated_gene_sets:biocarta_akap95_pathway
Curated_gene_sets:biocarta_a...11        SET      20      0.19837    0.0064895      0.18792      0.14558 Curated_gene_sets:biocarta_akt_pathway
Curated_gene_sets:biocarta_a...12        SET      36      0.33363     0.014637      0.16298     0.020334 Curated_gene_sets:biocarta_alk_pathway
Curated_gene_sets:biocarta_a...20        SET      26     0.058922    0.0021974      0.17031      0.36468 Curated_gene_sets:biocarta_at1r_pathway
Curated_gene_sets:biocarta_a...1         SET      10     0.085451    0.0019772      0.34335      0.40173 Curated_gene_sets:biocarta_ace2_pathway
Curated_gene_sets:biocarta_a...19        SET      12      0.33857    0.0085812      0.25874     0.095353 Curated_gene_sets:biocarta_asbcell_pathway
Curated_gene_sets:biocarta_d...5         SET      10     -0.23401   -0.0054146      0.29172      0.78877 Curated_gene_sets:biocarta_dnafragment_pathway
Curated_gene_sets:biocarta_c...20        SET      18      0.27073    0.0084025        0.199     0.086855 Curated_gene_sets:biocarta_chemical_pathway
Curated_gene_sets:biocarta_s...11        SET      16     0.072899    0.0021333      0.22566      0.37333 Curated_gene_sets:biocarta_sppa_pathway
Curated_gene_sets:biocarta_a...21        SET      20    -0.024852  -0.00081301      0.19488      0.55074 Curated_gene_sets:biocarta_atm_pathway
Curated_gene_sets:biocarta_a...5         SET      11      0.20797    0.0050469      0.29135      0.23767 Curated_gene_sets:biocarta_agpcr_pathway
Curated_gene_sets:biocarta_b...7         SET      14      0.37157     0.010172      0.25215     0.070301 Curated_gene_sets:biocarta_bcellsurvival_pathway
Curated_gene_sets:biocarta_b...10        SET      12      -0.7737     -0.01961      0.27866      0.99725 Curated_gene_sets:biocarta_blymphocyte_pathway
Curated_gene_sets:biocarta_b...8         SET      31     -0.14588   -0.0059399      0.15142      0.83233 Curated_gene_sets:biocarta_bcr_pathway
Curated_gene_sets:biocarta_b...9         SET      28    0.0018425   7.1304e-05      0.15956      0.49539 Curated_gene_sets:biocarta_biopeptides_pathway
Curated_gene_sets:biocarta_r...7         SET      15     0.021446   0.00060767      0.21055      0.45943 Curated_gene_sets:biocarta_rankl_pathway
Curated_gene_sets:biocarta_c...1         SET       9     -0.17869   -0.0039225      0.34935      0.69549 Curated_gene_sets:biocarta_cacam_pathway
Curated_gene_sets:biocarta_c...15        SET      16      0.30691    0.0089812       0.2219     0.083331 Curated_gene_sets:biocarta_cdmac_pathway
Curated_gene_sets:biocarta_c...5         SET      23       0.4845     0.016996      0.17913    0.0034207 Curated_gene_sets:biocarta_carm_er_pathway
Curated_gene_sets:biocarta_c...6         SET      21    -0.012488  -0.00041861      0.18486      0.52693 Curated_gene_sets:biocarta_caspase_pathway
Curated_gene_sets:biocarta_c...8         SET      11       0.1914    0.0046448      0.28463      0.25065 Curated_gene_sets:biocarta_cbl_pathway
Curated_gene_sets:biocarta_c...9         SET      18     0.054605    0.0016948      0.22167      0.40271 Curated_gene_sets:biocarta_ccr3_pathway
Curated_gene_sets:biocarta_c...11        SET      12      0.17209    0.0043616      0.23279      0.22989 Curated_gene_sets:biocarta_cd40_pathway
Curated_gene_sets:biocarta_m...5         SET      18     -0.31834   -0.0098803      0.20621      0.93867 Curated_gene_sets:biocarta_mcm_pathway
Curated_gene_sets:biocarta_g...1         SET      28     0.017777   0.00068795      0.17571      0.45971 Curated_gene_sets:biocarta_g1_pathway
Curated_gene_sets:biocarta_g...2         SET      23     0.020619   0.00072331      0.20707      0.46034 Curated_gene_sets:biocarta_g2_pathway
Curated_gene_sets:biocarta_c...16        SET      10      0.27952    0.0064676       0.2791       0.1583 Curated_gene_sets:biocarta_cell2cell_pathway
Curated_gene_sets:biocarta_l...1         SET      17     -0.51434    -0.015514       0.2184      0.99073 Curated_gene_sets:biocarta_lair_pathway
Curated_gene_sets:biocarta_c...18        SET      20      0.26753    0.0087519      0.17939     0.067953 Curated_gene_sets:biocarta_ceramide_pathway
Curated_gene_sets:biocarta_t...13        SET      19      -0.4195    -0.013377      0.18851      0.98697 Curated_gene_sets:biocarta_tid_pathway
Curated_gene_sets:biocarta_c...24        SET      14      0.19088    0.0052253      0.25921      0.23075 Curated_gene_sets:biocarta_classic_pathway
Curated_gene_sets:biocarta_c...25        SET      19      0.21434    0.0068345      0.22614      0.17162 Curated_gene_sets:biocarta_comp_pathway
Curated_gene_sets:biocarta_v...1         SET      24      -0.1076   -0.0038555      0.19025      0.71415 Curated_gene_sets:biocarta_vdr_pathway
Curated_gene_sets:biocarta_h...3         SET      25      0.11646    0.0042588      0.18777      0.26757 Curated_gene_sets:biocarta_hdac_pathway
Curated_gene_sets:biocarta_g...5         SET      17      0.20758    0.0062613      0.21839      0.17094 Curated_gene_sets:biocarta_gcr_pathway
Curated_gene_sets:biocarta_c...31        SET      24        0.197    0.0070591      0.19725      0.15897 Curated_gene_sets:biocarta_ctcf_pathway
Curated_gene_sets:biocarta_c...32        SET      13     -0.17022   -0.0044903      0.24671      0.75489 Curated_gene_sets:biocarta_ctl_pathway
Curated_gene_sets:biocarta_c...34        SET      19      0.18577    0.0059237      0.18995      0.16404 Curated_gene_sets:biocarta_cxcr4_pathway
Curated_gene_sets:biocarta_c...17        SET      23     0.049969    0.0017529      0.17085      0.38496 Curated_gene_sets:biocarta_cellcycle_pathway
Curated_gene_sets:biocarta_c...19        SET      11      0.11298    0.0027417      0.27415      0.34013 Curated_gene_sets:biocarta_cftr_pathway
Curated_gene_sets:biocarta_c...35        SET      19     -0.18992    -0.006056      0.18703      0.84505 Curated_gene_sets:biocarta_cytokine_pathway
Curated_gene_sets:biocarta_i...18        SET      26    -0.047121   -0.0017573      0.16798      0.61046 Curated_gene_sets:biocarta_inflam_pathway
Curated_gene_sets:biocarta_d...1         SET      12    0.0070334   0.00017827      0.26238      0.48931 Curated_gene_sets:biocarta_d4gdi_pathway
Curated_gene_sets:biocarta_d...2         SET      16    -0.099328   -0.0029067      0.20063      0.68972 Curated_gene_sets:biocarta_dc_pathway
Curated_gene_sets:biocarta_p...2         SET       8      -0.3522   -0.0072893      0.29832      0.88111 Curated_gene_sets:biocarta_p35alzheimers_pathway
Curated_gene_sets:biocarta_r...17        SET       9   -0.0083157  -0.00018254      0.27324      0.51214 Curated_gene_sets:biocarta_rna_pathway
Curated_gene_sets:biocarta_m...16        SET      17      0.26907    0.0081159      0.21662      0.10711 Curated_gene_sets:biocarta_mta3_pathway
Curated_gene_sets:biocarta_s...7         SET       9     -0.42757   -0.0093859      0.32252      0.90753 Curated_gene_sets:biocarta_skp2e2f_pathway
Curated_gene_sets:biocarta_c...2         SET      18      -0.2303   -0.0071479       0.2087      0.86509 Curated_gene_sets:biocarta_calcineurin_pathway
Curated_gene_sets:biocarta_e...5         SET      26     0.060788     0.002267      0.16115      0.35301 Curated_gene_sets:biocarta_egf_pathway
Curated_gene_sets:biocarta_e...21        SET       9    -0.022833  -0.00050122      0.22624      0.54019 Curated_gene_sets:biocarta_etc_pathway
Curated_gene_sets:biocarta_n...1         SET      17     -0.50548    -0.015247      0.21513       0.9906 Curated_gene_sets:biocarta_ndkdynamin_pathway
Curated_gene_sets:biocarta_e...12        SET       8    -0.090932    -0.001882      0.31804      0.61253 Curated_gene_sets:biocarta_epha4_pathway
Curated_gene_sets:biocarta_e...13        SET      18     0.038122    0.0011832      0.18754      0.41946 Curated_gene_sets:biocarta_epo_pathway
Curated_gene_sets:biocarta_e...1         SET      19      0.22914    0.0073063      0.17484     0.095016 Curated_gene_sets:biocarta_ecm_pathway
Curated_gene_sets:biocarta_e...19        SET      26       0.2734     0.010196      0.17123     0.055171 Curated_gene_sets:biocarta_erk_pathway
Curated_gene_sets:biocarta_e...20        SET      15     -0.11197   -0.0031727       0.2087      0.70419 Curated_gene_sets:biocarta_eryth_pathway
Curated_gene_sets:biocarta_e...14        SET      10     -0.11071   -0.0025618      0.27507      0.65634 Curated_gene_sets:biocarta_eponfkb_pathway
Curated_gene_sets:biocarta_e...10        SET      14     0.091976    0.0025178      0.20291      0.32517 Curated_gene_sets:biocarta_eif_pathway
Curated_gene_sets:biocarta_e...23        SET      13      0.21732    0.0057329      0.25384      0.19597 Curated_gene_sets:biocarta_extrinsic_pathway
Curated_gene_sets:biocarta_f...1         SET      30      0.10379    0.0041574      0.17041      0.27124 Curated_gene_sets:biocarta_fas_pathway
Curated_gene_sets:biocarta_f...3         SET      37     -0.13145   -0.0058463      0.13798      0.82962 Curated_gene_sets:biocarta_fcer1_pathway
Curated_gene_sets:biocarta_f...4         SET      12   -0.0099303  -0.00025169       0.2915      0.51359 Curated_gene_sets:biocarta_fibrinolysis_pathway
Curated_gene_sets:biocarta_f...6         SET      33     0.055881    0.0023474      0.15701      0.36096 Curated_gene_sets:biocarta_fmlp_pathway
Curated_gene_sets:biocarta_f...8         SET       9     -0.18487   -0.0040582      0.26297      0.75897 Curated_gene_sets:biocarta_free_pathway
Curated_gene_sets:biocarta_g...3         SET       9      0.12297    0.0026993      0.28208      0.33145 Curated_gene_sets:biocarta_gaba_pathway
Curated_gene_sets:biocarta_g...4         SET      14    0.0021048    5.762e-05      0.21859      0.49616 Curated_gene_sets:biocarta_gata3_pathway
Curated_gene_sets:biocarta_s...5         SET      10     -0.44986    -0.010409      0.29541      0.93609 Curated_gene_sets:biocarta_set_pathway
Curated_gene_sets:biocarta_g...6         SET      27      0.14646    0.0055659      0.16498      0.18734 Curated_gene_sets:biocarta_gh_pathway
Curated_gene_sets:biocarta_a...7         SET       9     -0.23624   -0.0051859      0.26377      0.81477 Curated_gene_sets:biocarta_ahsp_pathway
Curated_gene_sets:biocarta_t...2         SET       9      0.11239    0.0024672      0.32711      0.36558 Curated_gene_sets:biocarta_tcapoptosis_pathway
Curated_gene_sets:biocarta_h...7         SET      53     0.056487    0.0030055      0.11795        0.316 Curated_gene_sets:biocarta_hivnef_pathway
Curated_gene_sets:biocarta_s...2         SET       5    -0.094096   -0.0015397      0.31822      0.61626 Curated_gene_sets:biocarta_salmonella_pathway
Curated_gene_sets:biocarta_m...13        SET      21      0.24129    0.0080882       0.1859     0.097165 Curated_gene_sets:biocarta_mpr_pathway
Curated_gene_sets:biocarta_h...2         SET      17      0.34375     0.010369      0.22195     0.060725 Curated_gene_sets:biocarta_hcmv_pathway
Curated_gene_sets:biocarta_p...5         SET      20     -0.18864   -0.0061712      0.18527       0.8457 Curated_gene_sets:biocarta_p53hypoxia_pathway
Curated_gene_sets:biocarta_h...6         SET      15     0.026422   0.00074868      0.24018       0.4562 Curated_gene_sets:biocarta_hif_pathway
Curated_gene_sets:biocarta_i...3         SET      20      0.24273    0.0079405      0.17979     0.088511 Curated_gene_sets:biocarta_igf1_pathway
Curated_gene_sets:biocarta_i...8         SET      15     -0.16645   -0.0047164      0.24819      0.74877 Curated_gene_sets:biocarta_il17_pathway
Curated_gene_sets:biocarta_i...11        SET      20      0.13803    0.0045157      0.19376      0.23812 Curated_gene_sets:biocarta_il2_pathway
Curated_gene_sets:biocarta_i...13        SET      14   -0.0085191  -0.00023321      0.22034      0.51542 Curated_gene_sets:biocarta_il3_pathway
Curated_gene_sets:biocarta_i...14        SET      10     -0.30709   -0.0071057      0.24724      0.89289 Curated_gene_sets:biocarta_il4_pathway
Curated_gene_sets:biocarta_i...15        SET      11     -0.11474   -0.0027844      0.24064      0.68325 Curated_gene_sets:biocarta_il5_pathway
Curated_gene_sets:biocarta_i...16        SET      20      0.06333    0.0020718      0.18354      0.36503 Curated_gene_sets:biocarta_il6_pathway
Curated_gene_sets:biocarta_i...6         SET      13     -0.34363    -0.009065      0.23727      0.92622 Curated_gene_sets:biocarta_il10_pathway
Curated_gene_sets:biocarta_i...7         SET      18    -0.095244   -0.0029561      0.23351      0.65832 Curated_gene_sets:biocarta_il12_pathway
Curated_gene_sets:biocarta_i...12        SET      35     0.084133    0.0036395       0.1481      0.28499 Curated_gene_sets:biocarta_il2rb_pathway
Curated_gene_sets:biocarta_i...10        SET       8      -0.3988   -0.0082538      0.38092      0.85243 Curated_gene_sets:biocarta_il22bp_pathway
Curated_gene_sets:biocarta_i...17        SET      16      0.32151    0.0094085      0.24809     0.097502 Curated_gene_sets:biocarta_il7_pathway
Curated_gene_sets:biocarta_g...11        SET      19      0.23222    0.0074046      0.20101        0.124 Curated_gene_sets:biocarta_gsk3_pathway
Curated_gene_sets:biocarta_d...3         SET      27      0.15557     0.005912      0.16433      0.17192 Curated_gene_sets:biocarta_death_pathway
Curated_gene_sets:biocarta_r...4         SET      25     0.014391   0.00052629       0.1619      0.46459 Curated_gene_sets:biocarta_raccycd_pathway
Curated_gene_sets:biocarta_g...8         SET      23      0.26761    0.0093876      0.19166     0.081324 Curated_gene_sets:biocarta_gleevec_pathway
Curated_gene_sets:biocarta_i...19        SET      20      0.11138    0.0036438      0.18044      0.26852 Curated_gene_sets:biocarta_insulin_pathway
Curated_gene_sets:biocarta_i...20        SET      33    0.0051479   0.00021625      0.14132      0.48547 Curated_gene_sets:biocarta_integrin_pathway
Curated_gene_sets:biocarta_i...21        SET      19      0.11348    0.0036185      0.21731      0.30077 Curated_gene_sets:biocarta_intrinsic_pathway
Curated_gene_sets:biocarta_k...          SET      45     -0.07364   -0.0036112      0.13203      0.71149 Curated_gene_sets:biocarta_keratinocyte_pathway
Curated_gene_sets:biocarta_t...4         SET      12     -0.34708   -0.0087969      0.27693      0.89494 Curated_gene_sets:biocarta_tcra_pathway
Curated_gene_sets:biocarta_l...3         SET      12      0.18807    0.0047668      0.27194       0.2446 Curated_gene_sets:biocarta_lectin_pathway
Curated_gene_sets:biocarta_p...30        SET      27      0.04768     0.001812      0.15993       0.3828 Curated_gene_sets:biocarta_pyk2_pathway
Curated_gene_sets:biocarta_e...6         SET      11      0.21118    0.0051248      0.30889      0.24709 Curated_gene_sets:biocarta_egfr_smrte_pathway
