# TOTAL_GENES = 19126
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:biocarta_n...8         SET      28     -0.14743   -0.0056368      0.16924      0.80815 Curated_gene_sets:biocarta_no1_pathway
Curated_gene_sets:biocarta_c...29        SET      20     0.049423    0.0015974      0.19971      0.40227 Curated_gene_sets:biocarta_csk_pathway
Curated_gene_sets:biocarta_s...13        SET      11    -0.028988  -0.00069501      0.25661      0.54497 Curated_gene_sets:biocarta_srcrptp_pathway
Curated_gene_sets:biocarta_a...15        SET      18     0.047248    0.0014488       0.1998      0.40653 Curated_gene_sets:biocarta_ami_pathway
Curated_gene_sets:biocarta_g...10        SET      14     -0.17703    -0.004788      0.24045       0.7692 Curated_gene_sets:biocarta_granulocytes_pathway
Curated_gene_sets:biocarta_l...7         SET      12     -0.13475   -0.0033743      0.25076      0.70449 Curated_gene_sets:biocarta_lym_pathway
Curated_gene_sets:biocarta_a...16        SET      17      0.10476     0.003122       0.2148      0.31288 Curated_gene_sets:biocarta_arap_pathway
Curated_gene_sets:biocarta_a...6         SET      30      -0.1838   -0.0072737      0.14918      0.89102 Curated_gene_sets:biocarta_agr_pathway
Curated_gene_sets:biocarta_a...9         SET      11      0.02175   0.00052148      0.21495       0.4597 Curated_gene_sets:biocarta_akap95_pathway
Curated_gene_sets:biocarta_a...11        SET      20      0.28675     0.009268      0.17993     0.055514 Curated_gene_sets:biocarta_akt_pathway
Curated_gene_sets:biocarta_a...12        SET      37    -0.057426   -0.0025234      0.15329      0.64603 Curated_gene_sets:biocarta_alk_pathway
Curated_gene_sets:biocarta_a...20        SET      26     -0.25192   -0.0092821       0.1785      0.92091 Curated_gene_sets:biocarta_at1r_pathway
Curated_gene_sets:biocarta_a...1         SET      10     -0.15681   -0.0035848       0.2834      0.70998 Curated_gene_sets:biocarta_ace2_pathway
Curated_gene_sets:biocarta_a...19        SET      12     0.037332   0.00093483      0.26097      0.44313 Curated_gene_sets:biocarta_asbcell_pathway
Curated_gene_sets:biocarta_d...5         SET      10     -0.13005    -0.002973      0.27465      0.68207 Curated_gene_sets:biocarta_dnafragment_pathway
Curated_gene_sets:biocarta_c...20        SET      18     -0.26325   -0.0080723      0.20048      0.90541 Curated_gene_sets:biocarta_chemical_pathway
Curated_gene_sets:biocarta_s...11        SET      16     -0.26482   -0.0076565      0.22258      0.88293 Curated_gene_sets:biocarta_sppa_pathway
Curated_gene_sets:biocarta_a...21        SET      20    -0.039466   -0.0012756       0.1906      0.58202 Curated_gene_sets:biocarta_atm_pathway
Curated_gene_sets:biocarta_a...5         SET      11    0.0034374   8.2414e-05      0.27511      0.49502 Curated_gene_sets:biocarta_agpcr_pathway
Curated_gene_sets:biocarta_b...7         SET      14      0.24713    0.0066839      0.23281      0.14423 Curated_gene_sets:biocarta_bcellsurvival_pathway
Curated_gene_sets:biocarta_b...10        SET      12      -0.2091   -0.0052361      0.29256       0.7626 Curated_gene_sets:biocarta_blymphocyte_pathway
Curated_gene_sets:biocarta_b...8         SET      31     -0.09336   -0.0037557      0.16693      0.71201 Curated_gene_sets:biocarta_bcr_pathway
Curated_gene_sets:biocarta_b...9         SET      28    -0.031585   -0.0012077      0.17294      0.57246 Curated_gene_sets:biocarta_biopeptides_pathway
Curated_gene_sets:biocarta_r...7         SET      15     0.058704    0.0016434      0.22241      0.39591 Curated_gene_sets:biocarta_rankl_pathway
Curated_gene_sets:biocarta_c...1         SET       9      0.27134    0.0058849      0.30613      0.18772 Curated_gene_sets:biocarta_cacam_pathway
Curated_gene_sets:biocarta_c...15        SET      16     0.023797   0.00068802      0.23287       0.4593 Curated_gene_sets:biocarta_cdmac_pathway
Curated_gene_sets:biocarta_c...5         SET      23       0.1661    0.0057567      0.17136      0.16621 Curated_gene_sets:biocarta_carm_er_pathway
Curated_gene_sets:biocarta_c...6         SET      21     0.087797    0.0029077      0.20537      0.33451 Curated_gene_sets:biocarta_caspase_pathway
Curated_gene_sets:biocarta_c...8         SET      11     -0.32553   -0.0078049      0.27379      0.88277 Curated_gene_sets:biocarta_cbl_pathway
Curated_gene_sets:biocarta_c...9         SET      18     -0.33225    -0.010188      0.22379      0.93117 Curated_gene_sets:biocarta_ccr3_pathway
Curated_gene_sets:biocarta_c...11        SET      12      0.41447     0.010379      0.22711     0.034015 Curated_gene_sets:biocarta_cd40_pathway
Curated_gene_sets:biocarta_m...5         SET      18      0.36877     0.011308      0.17793     0.019117 Curated_gene_sets:biocarta_mcm_pathway
Curated_gene_sets:biocarta_g...1         SET      28      0.10705    0.0040929      0.16979       0.2642 Curated_gene_sets:biocarta_g1_pathway
Curated_gene_sets:biocarta_g...2         SET      24    -0.063477   -0.0022472      0.18284      0.63577 Curated_gene_sets:biocarta_g2_pathway
Curated_gene_sets:biocarta_c...16        SET      10    -0.087593   -0.0020024      0.28718      0.61982 Curated_gene_sets:biocarta_cell2cell_pathway
Curated_gene_sets:biocarta_l...1         SET      17      0.12453    0.0037112      0.21596      0.28209 Curated_gene_sets:biocarta_lair_pathway
Curated_gene_sets:biocarta_c...18        SET      20      -0.1531   -0.0049484      0.19354      0.78554 Curated_gene_sets:biocarta_ceramide_pathway
Curated_gene_sets:biocarta_t...13        SET      19      0.26609    0.0083828      0.19715     0.088572 Curated_gene_sets:biocarta_tid_pathway
Curated_gene_sets:biocarta_c...24        SET      14      -0.1269   -0.0034321      0.24307      0.69919 Curated_gene_sets:biocarta_classic_pathway
Curated_gene_sets:biocarta_c...25        SET      20     -0.15978   -0.0051642      0.19902      0.78895 Curated_gene_sets:biocarta_comp_pathway
Curated_gene_sets:biocarta_v...1         SET      24      0.09852    0.0034878      0.16893      0.27989 Curated_gene_sets:biocarta_vdr_pathway
Curated_gene_sets:biocarta_h...3         SET      25      0.18251    0.0065943      0.18251      0.15866 Curated_gene_sets:biocarta_hdac_pathway
Curated_gene_sets:biocarta_g...5         SET      17     0.043187     0.001287       0.2207      0.42243 Curated_gene_sets:biocarta_gcr_pathway
Curated_gene_sets:biocarta_c...31        SET      24    -0.021059  -0.00074554      0.16937      0.54948 Curated_gene_sets:biocarta_ctcf_pathway
Curated_gene_sets:biocarta_c...32        SET      13      0.17602    0.0045875      0.26606      0.25413 Curated_gene_sets:biocarta_ctl_pathway
Curated_gene_sets:biocarta_c...34        SET      19    -0.010499  -0.00033075      0.21457      0.51951 Curated_gene_sets:biocarta_cxcr4_pathway
Curated_gene_sets:biocarta_c...17        SET      24     -0.15544    -0.005503      0.18728      0.79672 Curated_gene_sets:biocarta_cellcycle_pathway
Curated_gene_sets:biocarta_c...19        SET      11    -0.084408   -0.0020237      0.26661      0.62422 Curated_gene_sets:biocarta_cftr_pathway
Curated_gene_sets:biocarta_c...35        SET      19      0.12888    0.0040603      0.18657      0.24485 Curated_gene_sets:biocarta_cytokine_pathway
Curated_gene_sets:biocarta_i...18        SET      27      0.17899    0.0067204      0.17443      0.15242 Curated_gene_sets:biocarta_inflam_pathway
Curated_gene_sets:biocarta_d...1         SET      12      0.21977    0.0055033      0.30013      0.23202 Curated_gene_sets:biocarta_d4gdi_pathway
Curated_gene_sets:biocarta_d...2         SET      16      0.19905    0.0057548      0.21321      0.17526 Curated_gene_sets:biocarta_dc_pathway
Curated_gene_sets:biocarta_p...2         SET       8    -0.095972   -0.0019625      0.26967      0.63903 Curated_gene_sets:biocarta_p35alzheimers_pathway
Curated_gene_sets:biocarta_r...17        SET       9      0.27372    0.0059363      0.24083      0.12787 Curated_gene_sets:biocarta_rna_pathway
Curated_gene_sets:biocarta_m...16        SET      17     0.078481    0.0023388      0.20373      0.35004 Curated_gene_sets:biocarta_mta3_pathway
Curated_gene_sets:biocarta_s...7         SET      10     0.033004   0.00075448      0.29084      0.45483 Curated_gene_sets:biocarta_skp2e2f_pathway
Curated_gene_sets:biocarta_c...2         SET      18      0.21012    0.0064432      0.22117      0.17105 Curated_gene_sets:biocarta_calcineurin_pathway
Curated_gene_sets:biocarta_e...5         SET      26     0.070311    0.0025907      0.18415      0.35131 Curated_gene_sets:biocarta_egf_pathway
Curated_gene_sets:biocarta_e...21        SET       9     -0.28173   -0.0061101       0.2766      0.84578 Curated_gene_sets:biocarta_etc_pathway
Curated_gene_sets:biocarta_n...1         SET      17     0.088974    0.0026515      0.22407      0.34565 Curated_gene_sets:biocarta_ndkdynamin_pathway
Curated_gene_sets:biocarta_e...12        SET       8     -0.27371   -0.0055969      0.28957      0.82773 Curated_gene_sets:biocarta_epha4_pathway
Curated_gene_sets:biocarta_e...13        SET      18     -0.11542   -0.0035392      0.21266      0.70634 Curated_gene_sets:biocarta_epo_pathway
Curated_gene_sets:biocarta_e...1         SET      19     -0.28237   -0.0088957      0.18105      0.94057 Curated_gene_sets:biocarta_ecm_pathway
Curated_gene_sets:biocarta_e...19        SET      26      0.18746     0.006907      0.16137      0.12269 Curated_gene_sets:biocarta_erk_pathway
Curated_gene_sets:biocarta_e...20        SET      15      0.16841    0.0047145      0.23289      0.23481 Curated_gene_sets:biocarta_eryth_pathway
Curated_gene_sets:biocarta_e...14        SET      11      0.34556     0.008285      0.26757     0.098279 Curated_gene_sets:biocarta_eponfkb_pathway
Curated_gene_sets:biocarta_e...10        SET      14      -0.2734   -0.0073945      0.20115      0.91295 Curated_gene_sets:biocarta_eif_pathway
Curated_gene_sets:biocarta_e...23        SET      13       0.2103     0.005481      0.22791      0.17808 Curated_gene_sets:biocarta_extrinsic_pathway
Curated_gene_sets:biocarta_f...1         SET      30     -0.18764   -0.0074256      0.16205      0.87653 Curated_gene_sets:biocarta_fas_pathway
Curated_gene_sets:biocarta_f...3         SET      37    -0.096893   -0.0042577      0.15124      0.73913 Curated_gene_sets:biocarta_fcer1_pathway
Curated_gene_sets:biocarta_f...4         SET      12     -0.11511   -0.0028824      0.28101      0.65895 Curated_gene_sets:biocarta_fibrinolysis_pathway
Curated_gene_sets:biocarta_f...6         SET      33     0.039252    0.0016291       0.1564      0.40092 Curated_gene_sets:biocarta_fmlp_pathway
Curated_gene_sets:biocarta_f...8         SET       9      0.20583    0.0044641      0.25521      0.20998 Curated_gene_sets:biocarta_free_pathway
Curated_gene_sets:biocarta_g...3         SET       9      0.58884     0.012771        0.281     0.018071 Curated_gene_sets:biocarta_gaba_pathway
Curated_gene_sets:biocarta_g...4         SET      14     0.058835    0.0015912      0.22033      0.39473 Curated_gene_sets:biocarta_gata3_pathway
Curated_gene_sets:biocarta_s...5         SET      10     -0.10469   -0.0023932      0.28921      0.64131 Curated_gene_sets:biocarta_set_pathway
Curated_gene_sets:biocarta_g...6         SET      27     -0.10175   -0.0038202      0.17487      0.71966 Curated_gene_sets:biocarta_gh_pathway
Curated_gene_sets:biocarta_a...7         SET      11      0.32805    0.0078652      0.23637     0.082602 Curated_gene_sets:biocarta_ahsp_pathway
Curated_gene_sets:biocarta_t...2         SET       9      0.39187    0.0084988      0.30541     0.099735 Curated_gene_sets:biocarta_tcapoptosis_pathway
Curated_gene_sets:biocarta_h...7         SET      54    -0.039106   -0.0020751       0.1153      0.63276 Curated_gene_sets:biocarta_hivnef_pathway
Curated_gene_sets:biocarta_s...2         SET       5      -0.2339   -0.0037815      0.32399      0.76483 Curated_gene_sets:biocarta_salmonella_pathway
Curated_gene_sets:biocarta_m...13        SET      21      -0.1591    -0.005269      0.18357      0.80694 Curated_gene_sets:biocarta_mpr_pathway
Curated_gene_sets:biocarta_h...2         SET      17    -0.070455   -0.0020996      0.21147       0.6305 Curated_gene_sets:biocarta_hcmv_pathway
Curated_gene_sets:biocarta_p...5         SET      20      0.10872     0.003514      0.19546      0.28903 Curated_gene_sets:biocarta_p53hypoxia_pathway
Curated_gene_sets:biocarta_h...6         SET      15    -0.025929  -0.00072587      0.23733       0.5435 Curated_gene_sets:biocarta_hif_pathway
Curated_gene_sets:biocarta_i...3         SET      20     0.086867    0.0028077      0.19204      0.32551 Curated_gene_sets:biocarta_igf1_pathway
Curated_gene_sets:biocarta_i...8         SET      15      0.28709    0.0080369      0.24333      0.11904 Curated_gene_sets:biocarta_il17_pathway
Curated_gene_sets:biocarta_i...11        SET      20    -0.069083   -0.0022328      0.20122      0.63432 Curated_gene_sets:biocarta_il2_pathway
Curated_gene_sets:biocarta_i...13        SET      14    -0.054715   -0.0014798      0.23752      0.59109 Curated_gene_sets:biocarta_il3_pathway
Curated_gene_sets:biocarta_i...14        SET      10     -0.25581   -0.0058478      0.23908      0.85768 Curated_gene_sets:biocarta_il4_pathway
Curated_gene_sets:biocarta_i...15        SET      11     0.021284    0.0005103       0.2482      0.46583 Curated_gene_sets:biocarta_il5_pathway
Curated_gene_sets:biocarta_i...16        SET      20    -0.067444   -0.0021799       0.1904      0.63841 Curated_gene_sets:biocarta_il6_pathway
Curated_gene_sets:biocarta_i...6         SET      13      0.36389     0.009484      0.26089      0.08155 Curated_gene_sets:biocarta_il10_pathway
Curated_gene_sets:biocarta_i...7         SET      18     -0.10083   -0.0030918      0.21942      0.67706 Curated_gene_sets:biocarta_il12_pathway
Curated_gene_sets:biocarta_i...12        SET      36     -0.26926    -0.011671      0.14554      0.96785 Curated_gene_sets:biocarta_il2rb_pathway
Curated_gene_sets:biocarta_i...10        SET       9      0.29591    0.0064176      0.35234      0.20051 Curated_gene_sets:biocarta_il22bp_pathway
Curated_gene_sets:biocarta_i...17        SET      16     -0.22672    -0.006555      0.24735      0.82032 Curated_gene_sets:biocarta_il7_pathway
Curated_gene_sets:biocarta_g...11        SET      20    -0.023916  -0.00077298      0.18686      0.55092 Curated_gene_sets:biocarta_gsk3_pathway
Curated_gene_sets:biocarta_d...3         SET      27    -0.013463  -0.00050549        0.164      0.53271 Curated_gene_sets:biocarta_death_pathway
Curated_gene_sets:biocarta_r...4         SET      25    -0.042123    -0.001522       0.1605      0.60351 Curated_gene_sets:biocarta_raccycd_pathway
Curated_gene_sets:biocarta_g...8         SET      23     -0.19458   -0.0067437      0.19454      0.84139 Curated_gene_sets:biocarta_gleevec_pathway
Curated_gene_sets:biocarta_i...19        SET      20    0.0025775   8.3309e-05      0.19266      0.49466 Curated_gene_sets:biocarta_insulin_pathway
Curated_gene_sets:biocarta_i...20        SET      33     -0.33759    -0.014011      0.14244       0.9911 Curated_gene_sets:biocarta_integrin_pathway
Curated_gene_sets:biocarta_i...21        SET      19      0.23589    0.0074315      0.20217      0.12166 Curated_gene_sets:biocarta_intrinsic_pathway
Curated_gene_sets:biocarta_k...          SET      45     -0.10005   -0.0048472      0.12219      0.79353 Curated_gene_sets:biocarta_keratinocyte_pathway
Curated_gene_sets:biocarta_t...4         SET      12    0.0067312   0.00016856      0.26943      0.49003 Curated_gene_sets:biocarta_tcra_pathway
Curated_gene_sets:biocarta_l...3         SET      12   -0.0025835  -6.4693e-05      0.22207      0.50464 Curated_gene_sets:biocarta_lectin_pathway
Curated_gene_sets:biocarta_p...30        SET      27     -0.18669   -0.0070095      0.17444      0.85773 Curated_gene_sets:biocarta_pyk2_pathway
Curated_gene_sets:biocarta_e...6         SET      11      0.18388    0.0044087      0.27926      0.25512 Curated_gene_sets:biocarta_egfr_smrte_pathway
