region2	reg_region	type	tissue/cell	genes
6:26180000-26190000	6:26183322-26184772	prom	E072	ENSG00000197697
6:26180000-26190000	6:26183322-26184772	prom	E073	ENSG00000197697
6:26180000-26190000	6:26183322-26184772	prom	E074	ENSG00000197697
6:26180000-26190000	6:26183322-26184772	prom	E081	ENSG00000197697
6:26180000-26190000	6:26183322-26184772	prom	E082	ENSG00000197697
6:26180000-26190000	6:26188060-26189669	prom	E053	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E054	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E067	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E068	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E069	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E070	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E071	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E072	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E073	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E074	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E081	ENSG00000188987
6:26180000-26190000	6:26188060-26189669	prom	E082	ENSG00000188987
6:26190000-26200000	6:26195051-26200863	prom	E053	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E054	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E067	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E068	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E069	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E070	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E071	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E072	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E073	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E074	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E081	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26190000-26200000	6:26195051-26200863	prom	E082	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E053	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E054	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E067	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E068	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E069	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E070	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E071	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E072	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E073	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E074	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E081	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26195051-26200863	prom	E082	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200000-26210000	6:26203962-26204241	prom	E053	NA
6:26200000-26210000	6:26203962-26204241	prom	E054	NA
6:26200000-26210000	6:26203962-26204241	prom	E067	NA
6:26200000-26210000	6:26203962-26204241	prom	E068	NA
6:26200000-26210000	6:26203962-26204241	prom	E069	NA
6:26200000-26210000	6:26203962-26204241	prom	E070	NA
6:26200000-26210000	6:26203962-26204241	prom	E071	NA
6:26200000-26210000	6:26203962-26204241	prom	E072	NA
6:26200000-26210000	6:26203962-26204241	prom	E082	NA
6:26200000-26210000	6:26204277-26206789	prom	E053	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E054	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E067	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E068	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E069	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E070	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E071	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E072	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E073	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E074	ENSG00000198518
6:26200000-26210000	6:26204277-26206789	prom	E082	ENSG00000198518
6:26200001-26240000	6:26195051-26200863	prom	E053	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E054	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E067	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E068	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E069	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E070	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E071	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E072	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E073	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E074	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E081	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26195051-26200863	prom	E082	ENSG00000196866:ENSG00000197409:ENSG00000197846
6:26200001-26240000	6:26203962-26204241	prom	E053	NA
6:26200001-26240000	6:26203962-26204241	prom	E054	NA
6:26200001-26240000	6:26203962-26204241	prom	E067	NA
6:26200001-26240000	6:26203962-26204241	prom	E068	NA
6:26200001-26240000	6:26203962-26204241	prom	E069	NA
6:26200001-26240000	6:26203962-26204241	prom	E070	NA
6:26200001-26240000	6:26203962-26204241	prom	E071	NA
6:26200001-26240000	6:26203962-26204241	prom	E072	NA
6:26200001-26240000	6:26203962-26204241	prom	E082	NA
6:26200001-26240000	6:26204277-26206789	prom	E053	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E054	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E067	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E068	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E069	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E070	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E071	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E072	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E073	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E074	ENSG00000198518
6:26200001-26240000	6:26204277-26206789	prom	E082	ENSG00000198518
6:26200001-26240000	6:26214799-26218783	prom	E053	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E054	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E067	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E068	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E069	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E070	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E071	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E072	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E073	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E074	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E081	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26214799-26218783	prom	E082	ENSG00000187990:ENSG00000168274
6:26200001-26240000	6:26222852-26226572	prom	E053	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E054	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E067	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E068	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E069	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E070	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E071	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E072	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E073	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E074	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E081	ENSG00000196966
6:26200001-26240000	6:26222852-26226572	prom	E082	ENSG00000196966
6:26200001-26240000	6:26226755-26226872	prom	E070	NA
6:26200001-26240000	6:26232792-26236072	prom	E053	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E054	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E067	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E068	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E069	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E070	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E071	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E072	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E073	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E081	ENSG00000124575
6:26200001-26240000	6:26232792-26236072	prom	E082	ENSG00000124575
6:26210000-26220000	6:26214799-26218783	prom	E053	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E054	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E067	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E068	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E069	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E070	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E071	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E072	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E073	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E074	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E081	ENSG00000187990:ENSG00000168274
6:26210000-26220000	6:26214799-26218783	prom	E082	ENSG00000187990:ENSG00000168274
6:26220000-26230000	6:26222852-26226572	prom	E053	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E054	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E067	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E068	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E069	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E070	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E071	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E072	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E073	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E074	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E081	ENSG00000196966
6:26220000-26230000	6:26222852-26226572	prom	E082	ENSG00000196966
6:26220000-26230000	6:26226755-26226872	prom	E070	NA
6:26230000-26240000	6:26232792-26236072	prom	E053	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E054	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E067	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E068	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E069	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E070	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E071	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E072	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E073	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E081	ENSG00000124575
6:26230000-26240000	6:26232792-26236072	prom	E082	ENSG00000124575
6:26240000-26250000	6:26240216-26241998	prom	E053	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E054	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E067	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E068	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E069	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E070	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E071	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E072	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E073	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E074	ENSG00000198327
6:26240000-26250000	6:26240216-26241998	prom	E082	ENSG00000198327
6:26240000-26250000	6:26249528-26252631	prom	E053	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E054	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E067	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E068	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E069	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E070	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E071	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E072	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E073	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E074	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E081	ENSG00000256316:ENSG00000197459
6:26240000-26250000	6:26249528-26252631	prom	E082	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26240216-26241998	prom	E053	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E054	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E067	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E068	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E069	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E070	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E071	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E072	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E073	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E074	ENSG00000198327
6:26240001-26280000	6:26240216-26241998	prom	E082	ENSG00000198327
6:26240001-26280000	6:26249528-26252631	prom	E053	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E054	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E067	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E068	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E069	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E070	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E071	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E072	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E073	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E074	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E081	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26249528-26252631	prom	E082	ENSG00000256316:ENSG00000197459
6:26240001-26280000	6:26252715-26252790	prom	E053	NA
6:26240001-26280000	6:26252715-26252790	prom	E054	NA
6:26240001-26280000	6:26252715-26252790	prom	E070	NA
6:26240001-26280000	6:26252715-26252790	prom	E071	NA
6:26240001-26280000	6:26252715-26252790	prom	E081	NA
6:26240001-26280000	6:26252715-26252790	prom	E082	NA
6:26240001-26280000	6:26252848-26253281	prom	E053	NA
6:26240001-26280000	6:26252848-26253281	prom	E054	NA
6:26240001-26280000	6:26252848-26253281	prom	E070	NA
6:26240001-26280000	6:26252848-26253281	prom	E071	NA
6:26240001-26280000	6:26252848-26253281	prom	E081	NA
6:26240001-26280000	6:26252848-26253281	prom	E082	NA
6:26240001-26280000	6:26253376-26253972	prom	E053	NA
6:26240001-26280000	6:26253376-26253972	prom	E054	NA
6:26240001-26280000	6:26253376-26253972	prom	E070	NA
6:26240001-26280000	6:26253376-26253972	prom	E074	NA
6:26240001-26280000	6:26253376-26253972	prom	E082	NA
6:26240001-26280000	6:26254030-26254109	prom	E054	NA
6:26240001-26280000	6:26270161-26270822	prom	E053	NA
6:26240001-26280000	6:26270161-26270822	prom	E054	NA
6:26240001-26280000	6:26270161-26270822	prom	E070	NA
6:26240001-26280000	6:26270161-26270822	prom	E082	NA
6:26240001-26280000	6:26270846-26274767	prom	E053	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E054	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E067	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E068	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E069	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E070	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E071	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E072	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E073	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E074	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E081	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26270846-26274767	prom	E082	ENSG00000256018:ENSG00000168242
6:26240001-26280000	6:26274785-26274883	prom	E053	NA
6:26240001-26280000	6:26274785-26274883	prom	E068	NA
6:26240001-26280000	6:26274785-26274883	prom	E070	NA
6:26240001-26280000	6:26274785-26274883	prom	E073	NA
6:26240001-26280000	6:26274785-26274883	prom	E081	NA
6:26240001-26280000	6:26274785-26274883	prom	E082	NA
6:26250000-26260000	6:26249528-26252631	prom	E053	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E054	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E067	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E068	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E069	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E070	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E071	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E072	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E073	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E074	ENSG00000256316:ENSG00000197459
6:26250000-26260000	6:26249528-26252631	prom	E081	ENSG00000256316:ENSG00000197459
