# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:nikolsky_breast_cancer_16q24_amplicon (set)
# _SET1_  NGENES = 53
# _SET1_  P-VALUE = 3.65481e-07
_SET1_   GENE              CHR     START      STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000163110     4   95373037   95589377    503      25  151479     -0.65526      0.23966    3.1863e-14     -0.65526
_SET2_   ENSG00000151247     4   99792835   99851788    161      20  142831      -1.1149      0.52457    3.1974e-14      -1.1149
_SET2_   ENSG00000138814     4  101944566  102269435    700      44  152373       1.5755     0.001296    3.1974e-14       1.5755
_SET2_   ENSG00000173376     4  121956768  121994176     99      15  156977      -1.3217      0.68897    3.1974e-14      -1.3217
_SET2_   ENSG00000109471     4  123372625  123377880      6       3  140714      0.85153     0.042524    3.1863e-14      0.85153
_SET2_   ENSG00000151615     4  147560045  147563626      8       3  146587     -0.12677      0.31153    3.1863e-14     -0.12677
_SET2_   ENSG00000145423     4  154701744  154710272     12       4  154595       3.2741   1.9363e-05    3.1974e-14       3.2741
_SET2_   ENSG00000109756     4  160025330  160281321    443      33  153491      0.20504     0.068789    3.1863e-14      0.20504
_SET2_   ENSG00000218336     4  183065140  183724177   2287     203  153142       1.4817   1.8553e-05    3.1974e-14       1.4817
_SET2_   ENSG00000112902     5    9035138    9546187   1644     140  154593       -2.387      0.64444    3.1974e-14       -2.387
_SET2_   ENSG00000016082     5   50678921   50690564     20       7  141963     -0.32509         0.28    3.1863e-14     -0.32509
_SET2_   ENSG00000145632     5   57749809   57756087     24       5  146579       1.5565    0.0067462    3.1974e-14       1.5565
_SET2_   ENSG00000130449     5   60628100   60841997    312      21  145760        4.977   3.3688e-10    3.1974e-14        4.977
_SET2_   ENSG00000131711     5   71403061   71505395    208      43  153115      0.35567     0.084431    3.1863e-14      0.35567
_SET2_   ENSG00000171617     5   73923234   73937249     30       6  151086      -1.0942      0.60675    3.1974e-14      -1.0942
_SET2_   ENSG00000113273     5   78073032   78281910    655      39  155491      -1.9772      0.71724    3.1974e-14      -1.9772
_SET2_   ENSG00000081189     5   88013975   88199922    312      24  149283       2.6147   6.9307e-05    3.1974e-14       2.6147
_SET2_   ENSG00000175745     5   92919043   92930321      9       4  139383      0.55975      0.10812    3.1863e-14      0.55975
_SET2_   ENSG00000184349     5  106712590  107006596    723      92  151228        4.264   7.3046e-09    3.1974e-14        4.264
_SET2_   ENSG00000134987     5  110427414  110466200    109      13  150037      -1.8541       0.8012    3.1974e-14      -1.8541
_SET2_   ENSG00000134986     5  110998318  111333161    915      54  148071      -0.4567      0.11465    3.1863e-14      -0.4567
_SET2_   ENSG00000092421     5  115779312  115910630    436      73  149208      -1.2716      0.54687    3.1974e-14      -1.2716
_SET2_   ENSG00000053108     5  132532147  132948255   1108     115  152853      0.09953     0.039993    3.1863e-14      0.09953
_SET2_   ENSG00000006837     5  133541305  133706738    276       8  154494     -0.93067      0.53416    3.1863e-14     -0.93067
_SET2_   ENSG00000181965     5  134869991  134871639      3       2  146665     -0.69793      0.48363    3.1863e-14     -0.69793
_SET2_   ENSG00000152377     5  136310987  136934068   1621      87  152360       1.2435   0.00027958    3.1974e-14       1.2435
_SET2_   ENSG00000113657     5  146770374  146889619    133      26  147201     -0.23722      0.20223    3.1863e-14     -0.23722
_SET2_   ENSG00000145868     5  147763498  147822399     85       9  142621      0.84226     0.037052    3.1863e-14      0.84226
_SET2_   ENSG00000164438     5  170736288  170739138      3       2  146143     -0.48756      0.38591    3.1863e-14     -0.48756
_SET2_   ENSG00000183072     5  172659112  172662360      4       2  146461      -0.4391      0.35669    3.1863e-14      -0.4391
_SET2_   ENSG00000113758     5  176883609  176901402     36       7  138809     -0.64545      0.36355    3.1863e-14     -0.64545
_SET2_   ENSG00000137285     6    3224495    3231964      4       2  157355     -0.89282      0.71732    3.1863e-14     -0.89282
_SET2_   ENSG00000153162     6    7727030    7881655    501      59  147306      0.84173     0.014995    3.1863e-14      0.84173
_SET2_   ENSG00000007944     6   16129356   16148479     36       9  155182      0.24757      0.14573    3.1863e-14      0.24757
_SET2_   ENSG00000172201     6   19837617   19840915     12       5  153426      0.32967      0.13667    3.1863e-14      0.32967
_SET2_   ENSG00000137261     6   24544332   24646383    350      38  147765       2.6585   5.4605e-05    3.1974e-14       2.6585
_SET2_   ENSG00000197283     6   33387847   33421466     48      12  151074       6.3074   3.7843e-13    3.1974e-14       6.3074
_SET2_   ENSG00000124507     6   34433916   34503006    157      25  142200     -0.34296      0.22755    3.1863e-14     -0.34296
_SET2_   ENSG00000124772     6   36708552   36807778    352      53  155798    -0.042428      0.15001    3.1863e-14    -0.042428
_SET2_   ENSG00000044090     6   43005355   43021683     31       9  147672      0.51584      0.12994    3.1863e-14      0.51584
_SET2_   ENSG00000112655     6   43044006   43129457    167      25  151207       3.4726    5.353e-06    3.1974e-14       3.4726
_SET2_   ENSG00000112658     6   43139037   43149243     11       3  148401       5.0833   9.9212e-09    3.1974e-14       5.0833
_SET2_   ENSG00000112715     6   43737921   43754224     52      14  155085       1.5903    0.0061759    3.1974e-14       1.5903
_SET2_   ENSG00000112175     6   55618443   55740362    231      35  150892     -0.59998      0.31599    3.1863e-14     -0.59998
_SET2_   ENSG00000151917     6   56819773   56892140    146      10  147176      0.82556     0.037503    3.1863e-14      0.82556
_SET2_   ENSG00000135298     6   69345259   70099403   2043      68  149389       3.1726   2.0146e-09    3.1974e-14       3.1726
_SET2_   ENSG00000079841     6   72596406   73112845   1283      42  146522       2.5114   2.2499e-06    3.1974e-14       2.5114
_SET2_   ENSG00000112697     6   75962640   75994684     55       6  154387      -1.1727      0.74697    3.1974e-14      -1.1727
_SET2_   ENSG00000118432     6   88849583   88876078     54      14  155180     -0.94692      0.54138    3.1863e-14     -0.94692
_SET2_   ENSG00000135333     6   93949738   94129265    426      51  153186       1.5161    0.0032925    3.1974e-14       1.5161
_SET2_   ENSG00000184486     6   99282580   99286660      5       2  144862       1.7163    0.0071462    3.1974e-14       1.7163
_SET2_   ENSG00000130347     6  107018903  107077373    215      14  154460     -0.87304      0.47914    3.1863e-14     -0.87304
_SET2_   ENSG00000112333     6  108487262  108510013     33       8  152363      0.56406     0.072064    3.1863e-14      0.56406
_SET2_   ENSG00000112335     6  108532426  108582464     90      14  150980       1.8571    0.0037341    3.1974e-14       1.8571
_SET2_   ENSG00000118689     6  108881038  109005977    169      19  153073       4.8209   4.1697e-09    3.1974e-14       4.8209
_SET2_   ENSG00000112367     6  110012499  110146631    284      27  148239     0.024951      0.11818    3.1867e-14     0.024951
_SET2_   ENSG00000010810     6  111981535  112194655    548      31  150418        2.174   0.00027733    3.1974e-14        2.174
_SET2_   ENSG00000196591     6  114254192  114332472    183      25  155761      0.59968     0.061621    3.1863e-14      0.59968
_SET2_   ENSG00000135547     6  126068810  126082415     25       3  152506      -0.4523      0.33327    3.1863e-14      -0.4523
_SET2_   ENSG00000111962     6  149068464  149398126    981     108  153948     -0.58277      0.16729    3.1863e-14     -0.58277
_SET2_   ENSG00000185345     6  161768452  163148803   4900     244  153551      0.36147    0.0011775    3.1863e-14      0.36147
_SET2_   ENSG00000198719     6  170591294  170599561     14       5  152572      0.55773     0.090768    3.1863e-14      0.55773
_SET2_   ENSG00000146555     7    3341080    4308632   3635     105  149765       3.0101   5.0593e-09    3.1974e-14       3.0101
_SET2_   ENSG00000136297     7    4945620    4998844    199      22  156983     -0.76002      0.41175    3.1863e-14     -0.76002
_SET2_   ENSG00000106460     7   12250867   12282993    183       9  155797      0.77496     0.038084    3.1863e-14      0.77496
_SET2_   ENSG00000105996     7   27139721   27142430      5       2  133020     -0.66972      0.48348    3.1863e-14     -0.66972
_SET2_   ENSG00000106571     7   42000548   42277469    798      67  149175       2.1276   0.00011167    3.1974e-14       2.1276
_SET2_   ENSG00000002746     7   43152198   43605600   1341     102  154282      -2.2346       0.6332    3.1974e-14      -2.2346
_SET2_   ENSG00000058404     7   44256749   44374176    308      26  152861      -1.0187      0.45676    3.1974e-14      -1.0187
_SET2_   ENSG00000136271     7   44605016   44614650     35       7  155640       2.7229   0.00022497    3.1974e-14       2.7229
_SET2_   ENSG00000188730     7   49813257   49961546    308      31  154879       1.0324     0.017099    3.1974e-14       1.0324
_SET2_   ENSG00000106078     7   51083909   51384515    577      37  150717       1.8421   0.00058534    3.1974e-14       1.8421
_SET2_   ENSG00000106683     7   73497263   73536855     69      11  153536       2.0781    0.0024254    3.1974e-14       2.0781
_SET2_   ENSG00000127952     7   75625656   75677322    107      16  151996      -1.1998      0.61287    3.1974e-14      -1.1998
_SET2_   ENSG00000170027     7   75956116   75988348     68      10  150032      0.93493     0.029804    3.1863e-14      0.93493
_SET2_   ENSG00000187391     7   77646393   79082890   5185     249  154646       2.0085   1.8364e-06    3.1974e-14       2.0085
_SET2_   ENSG00000075223     7   80371854   80551675    353      42  151240     -0.52106      0.28727    3.1863e-14     -0.52106
_SET2_   ENSG00000019991     7   81328322   81399754    119      10  152913     -0.22524      0.25844    3.1863e-14     -0.22524
_SET2_   ENSG00000170381     7   82993222   83278326    932      38  153596       -2.239      0.70028    3.1974e-14       -2.239
_SET2_   ENSG00000075213     7   83585093   84122040   1580      69  154889       2.2238   5.3929e-06    3.1974e-14       2.2238
_SET2_   ENSG00000153993     7   84624869   84816171    283      26  149404       1.1188     0.010156    3.1974e-14       1.1188
_SET2_   ENSG00000157240     7   90893783   90898123      4       1  161405    -0.032026      0.29753    3.1863e-14    -0.032026
_SET2_   ENSG00000158528     7   94536514   94925727    631      29  150688       0.1684     0.049218    3.1863e-14       0.1684
_SET2_   ENSG00000198742     7   98625061   98741723    201      35  150796       -2.497      0.93188    3.1974e-14       -2.497
_SET2_   ENSG00000130427     7  100318423  100321323      6       3  139797       2.8506   0.00012859    3.1974e-14       2.8506
_SET2_   ENSG00000257923     7  101458959  101927249   1144      62  153003      -0.7509      0.13715    3.1863e-14      -0.7509
_SET2_   ENSG00000189056     7  103112231  103629963   1930     102  156924       -0.323     0.019506    3.1863e-14       -0.323
_SET2_   ENSG00000091129     7  107788068  108097161   1034      44  152078       1.3093    0.0010854    3.1974e-14       1.3093
_SET2_   ENSG00000006652     7  112063023  112121072    198      24  153879       0.2283      0.10252    3.1863e-14       0.2283
_SET2_   ENSG00000128610     7  121941448  121950745     21       7  150805       1.4137     0.011461    3.1974e-14       1.4137
_SET2_   ENSG00000221866     7  131808091  132333447   1502     122  147218    -0.078461     0.027292    3.1863e-14    -0.078461
_SET2_   ENSG00000105894     7  136912088  137028611    310      41  150005       3.5087   1.5601e-06    3.1974e-14       3.5087
_SET2_   ENSG00000182158     7  137559725  137686813    310      37  152980      0.14862      0.10608    3.1863e-14      0.14862
_SET2_   ENSG00000157764     7  140419127  140624564    305      12  153261      0.52926     0.073971    3.1863e-14      0.52926
_SET2_   ENSG00000197993     7  142638201  142659768     52       8  142217      0.33126      0.15131    3.1863e-14      0.33126
_SET2_   ENSG00000106462     7  148504475  148581413    137      18  151848      0.55569     0.063966    3.1863e-14      0.55569
_SET2_   ENSG00000164885     7  150750899  150755617     11       4  158750       1.9319    0.0042511    3.1974e-14       1.9319
_SET2_   ENSG00000164690     7  155592680  155604967     23       9  154808     -0.33389      0.33354    3.1863e-14     -0.33389
_SET2_   ENSG00000182319     8    8175258    8244008    250      31  151424       1.8947    0.0014156    3.1974e-14       1.8947
_SET2_   ENSG00000078579     8   16849678   16859690     49      11  145740      -3.0987      0.98513    3.1974e-14      -3.0987
_SET2_   ENSG00000061337     8   20103676   20161474    216      42  153955       1.6294    0.0036776    3.1974e-14       1.6294
_SET2_   ENSG00000092964     8   26371791   26515694    587      30  148521      0.28228     0.047018    3.1863e-14      0.28228
_SET2_   ENSG00000120899     8   27168999   27316903    395      23  153924        3.238   3.6823e-06    3.1974e-14        3.238
_SET2_   ENSG00000197892     8   28924796   29120641    393      35  152798     -0.12422      0.15332    3.1863e-14     -0.12422
_SET2_   ENSG00000175324     8   38020839   38034248     21       5  151873       4.6024   3.3102e-08    3.1974e-14       4.6024
_SET2_   ENSG00000077782     8   38268656   38326352     79      15  152082       5.0114   1.3073e-09    3.1974e-14       5.0114
_SET2_   ENSG00000104332     8   41119481   41167016    116      14  157763      -1.2974       0.6427    3.1974e-14      -1.2974
_SET2_   ENSG00000169139     8   48920960   48977268     35      10  144819       1.0686     0.029356    3.1974e-14       1.0686
