region2	reg_region	type	tissue/cell	genes
11:66110000-66120000	11:66114418-66116158	prom	E067	ENSG00000174684:ENSG00000255468
11:66110000-66120000	11:66114418-66116158	prom	E068	ENSG00000174684:ENSG00000255468
11:66110000-66120000	11:66114418-66116158	prom	E069	ENSG00000174684:ENSG00000255468
11:66110000-66120000	11:66114418-66116158	prom	E070	ENSG00000174684:ENSG00000255468
11:66110000-66120000	11:66114418-66116158	prom	E071	ENSG00000174684:ENSG00000255468
11:66110000-66120000	11:66114418-66116158	prom	E072	ENSG00000174684:ENSG00000255468
11:66110000-66120000	11:66114418-66116158	prom	E073	ENSG00000174684:ENSG00000255468
11:66110000-66120000	11:66114418-66116158	prom	E074	ENSG00000174684:ENSG00000255468
11:66110000-66120000	11:66114418-66116158	prom	E082	ENSG00000174684:ENSG00000255468
11:66130000-66140000	11:66138338-66140466	prom	E054	ENSG00000174669
11:66130000-66140000	11:66138338-66140466	prom	E067	ENSG00000174669
11:66130000-66140000	11:66138338-66140466	prom	E068	ENSG00000174669
11:66130000-66140000	11:66138338-66140466	prom	E069	ENSG00000174669
11:66130000-66140000	11:66138338-66140466	prom	E070	ENSG00000174669
11:66130000-66140000	11:66138338-66140466	prom	E071	ENSG00000174669
11:66130000-66140000	11:66138338-66140466	prom	E072	ENSG00000174669
11:66130000-66140000	11:66138338-66140466	prom	E073	ENSG00000174669
11:66130000-66140000	11:66138338-66140466	prom	E074	ENSG00000174669
11:66130000-66140000	11:66138338-66140466	prom	E082	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E054	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E067	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E068	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E069	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E070	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E071	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E072	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E073	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E074	ENSG00000174669
11:66140000-66150000	11:66138338-66140466	prom	E082	ENSG00000174669
11:66180000-66190000	11:66187314-66187620	prom	E054	NA
11:66180000-66190000	11:66187314-66187620	prom	E067	NA
11:66180000-66190000	11:66187314-66187620	prom	E070	NA
11:66180000-66190000	11:66187314-66187620	prom	E073	NA
11:66180000-66190000	11:66187314-66187620	prom	E082	NA
11:66180000-66190000	11:66187681-66187848	prom	E054	NA
11:66180000-66190000	11:66187681-66187848	prom	E067	NA
11:66180000-66190000	11:66187681-66187848	prom	E070	NA
11:66180000-66190000	11:66187681-66187848	prom	E072	NA
11:66180000-66190000	11:66187681-66187848	prom	E073	NA
11:66180000-66190000	11:66187681-66187848	prom	E082	NA
11:66180000-66190000	11:66187912-66188084	prom	E067	NA
11:66180000-66190000	11:66187912-66188084	prom	E068	NA
11:66180000-66190000	11:66187912-66188084	prom	E072	NA
11:66180000-66190000	11:66187912-66188084	prom	E073	NA
11:66180000-66190000	11:66188103-66188623	prom	E054	ENSG00000174576
11:66180000-66190000	11:66188103-66188623	prom	E067	ENSG00000174576
11:66180000-66190000	11:66188103-66188623	prom	E068	ENSG00000174576
11:66180000-66190000	11:66188103-66188623	prom	E069	ENSG00000174576
11:66180000-66190000	11:66188103-66188623	prom	E072	ENSG00000174576
11:66180000-66190000	11:66188103-66188623	prom	E073	ENSG00000174576
11:66180000-66190000	11:66188103-66188623	prom	E082	ENSG00000174576
11:66180000-66190000	11:66188660-66189631	prom	E067	ENSG00000174576
11:66180000-66190000	11:66188660-66189631	prom	E068	ENSG00000174576
11:66180000-66190000	11:66188660-66189631	prom	E069	ENSG00000174576
11:66180000-66190000	11:66188660-66189631	prom	E073	ENSG00000174576
11:66200000-66210000	11:66205706-66206776	prom	E053	NA
11:66200000-66210000	11:66205706-66206776	prom	E054	NA
11:66200000-66210000	11:66205706-66206776	prom	E067	NA
11:66200000-66210000	11:66205706-66206776	prom	E068	NA
11:66200000-66210000	11:66205706-66206776	prom	E069	NA
11:66200000-66210000	11:66205706-66206776	prom	E070	NA
11:66200000-66210000	11:66205706-66206776	prom	E071	NA
11:66200000-66210000	11:66205706-66206776	prom	E072	NA
11:66200000-66210000	11:66205706-66206776	prom	E073	NA
11:66200000-66210000	11:66205706-66206776	prom	E074	NA
11:66200000-66210000	11:66205706-66206776	prom	E081	NA
11:66200000-66210000	11:66205706-66206776	prom	E082	NA
11:66270000-66280000	11:66277688-66278679	prom	E053	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E054	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E067	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E068	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E069	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E070	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E071	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E072	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E073	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E074	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E081	ENSG00000174483
11:66270000-66280000	11:66277688-66278679	prom	E082	ENSG00000174483
11:66440000-66450000	11:66444499-66446338	prom	E053	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E054	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E067	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E068	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E069	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E070	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E071	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E072	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E073	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E074	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E081	ENSG00000173914
11:66440000-66450000	11:66444499-66446338	prom	E082	ENSG00000173914
11:66490000-66500000	11:66494646-66495483	prom	E053	NA
11:66490000-66500000	11:66494646-66495483	prom	E054	NA
11:66490000-66500000	11:66494646-66495483	prom	E067	NA
11:66490000-66500000	11:66494646-66495483	prom	E068	NA
11:66490000-66500000	11:66494646-66495483	prom	E069	NA
11:66490000-66500000	11:66494646-66495483	prom	E070	NA
11:66490000-66500000	11:66494646-66495483	prom	E071	NA
11:66490000-66500000	11:66494646-66495483	prom	E072	NA
11:66490000-66500000	11:66494646-66495483	prom	E073	NA
11:66490000-66500000	11:66494646-66495483	prom	E074	NA
11:66490000-66500000	11:66494646-66495483	prom	E081	NA
11:66490000-66500000	11:66494646-66495483	prom	E082	NA
11:66490000-66500000	11:66495576-66496891	prom	E053	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E054	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E067	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E068	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E069	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E070	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E071	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E072	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E073	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E074	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E081	ENSG00000173898
11:66490000-66500000	11:66495576-66496891	prom	E082	ENSG00000173898
11:66510000-66520000	11:66511597-66513270	prom	E053	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E054	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E067	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E068	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E069	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E070	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E071	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E072	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E073	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E074	ENSG00000173715
11:66510000-66520000	11:66511597-66513270	prom	E082	ENSG00000173715
11:66510000-66520000	11:66513406-66513480	prom	E054	NA
11:66510000-66520000	11:66513406-66513480	prom	E070	NA
11:66510000-66520000	11:66513406-66513480	prom	E082	NA
11:66610000-66620000	11:66609962-66610112	prom	E053	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E054	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E067	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E068	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E069	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E070	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E071	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E072	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E073	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E074	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E081	ENSG00000173653
11:66610000-66620000	11:66609962-66610112	prom	E082	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E053	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E054	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E067	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E068	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E069	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E070	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E071	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E072	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E073	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E074	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E081	ENSG00000173653
11:66610000-66620000	11:66610124-66611922	prom	E082	ENSG00000173653
11:66620000-66630000	11:66623105-66625660	prom	E053	ENSG00000173621
11:66620000-66630000	11:66623105-66625660	prom	E054	ENSG00000173621
11:66620000-66630000	11:66623105-66625660	prom	E067	ENSG00000173621
11:66620000-66630000	11:66623105-66625660	prom	E068	ENSG00000173621
11:66620000-66630000	11:66623105-66625660	prom	E069	ENSG00000173621
11:66620000-66630000	11:66623105-66625660	prom	E070	ENSG00000173621
11:66620000-66630000	11:66623105-66625660	prom	E071	ENSG00000173621
11:66620000-66630000	11:66623105-66625660	prom	E072	ENSG00000173621
11:66620000-66630000	11:66623105-66625660	prom	E073	ENSG00000173621
11:66620000-66630000	11:66623105-66625660	prom	E082	ENSG00000173621
11:67030000-67040000	11:67033089-67036372	prom	E054	ENSG00000173020
11:67030000-67040000	11:67033089-67036372	prom	E067	ENSG00000173020
11:67030000-67040000	11:67033089-67036372	prom	E068	ENSG00000173020
11:67030000-67040000	11:67033089-67036372	prom	E069	ENSG00000173020
11:67030000-67040000	11:67033089-67036372	prom	E070	ENSG00000173020
11:67030000-67040000	11:67033089-67036372	prom	E071	ENSG00000173020
11:67030000-67040000	11:67033089-67036372	prom	E072	ENSG00000173020
11:67030000-67040000	11:67033089-67036372	prom	E073	ENSG00000173020
11:67030000-67040000	11:67033089-67036372	prom	E074	ENSG00000173020
11:67030000-67040000	11:67033089-67036372	prom	E082	ENSG00000173020
13:36920000-36930000	13:36918260-36921385	prom	E053	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E054	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E067	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E068	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E069	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E070	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E071	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E072	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E073	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E074	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E081	ENSG00000120664
13:36920000-36930000	13:36918260-36921385	prom	E082	ENSG00000120664
13:52810000-52820000	13:52810185-52810318	prom	E068	NA
13:52810000-52820000	13:52810501-52810642	prom	E068	NA
13:53200001-53240000	13:53225377-53225653	prom	E053	NA
13:53200001-53240000	13:53225377-53225653	prom	E054	NA
13:53200001-53240000	13:53225377-53225653	prom	E067	NA
13:53200001-53240000	13:53225377-53225653	prom	E068	NA
13:53200001-53240000	13:53225377-53225653	prom	E069	NA
13:53200001-53240000	13:53225377-53225653	prom	E071	NA
13:53200001-53240000	13:53225377-53225653	prom	E072	NA
13:53200001-53240000	13:53225377-53225653	prom	E073	NA
13:53200001-53240000	13:53225377-53225653	prom	E074	NA
13:53200001-53240000	13:53225377-53225653	prom	E081	NA
13:53200001-53240000	13:53225377-53225653	prom	E082	NA
13:53200001-53240000	13:53225687-53227838	prom	E053	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E054	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E067	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E068	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E069	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E070	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E071	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E072	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E073	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E074	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E081	ENSG00000165416
13:53200001-53240000	13:53225687-53227838	prom	E082	ENSG00000165416
13:53200001-53240000	13:53227906-53228184	prom	E053	NA
13:53200001-53240000	13:53227906-53228184	prom	E054	NA
13:53200001-53240000	13:53227906-53228184	prom	E067	NA
13:53200001-53240000	13:53227906-53228184	prom	E068	NA
13:53200001-53240000	13:53227906-53228184	prom	E069	NA
13:53200001-53240000	13:53227906-53228184	prom	E070	NA
13:53200001-53240000	13:53227906-53228184	prom	E071	NA
13:53200001-53240000	13:53227906-53228184	prom	E072	NA
13:53200001-53240000	13:53227906-53228184	prom	E073	NA
13:53200001-53240000	13:53227906-53228184	prom	E074	NA
13:53200001-53240000	13:53227906-53228184	prom	E081	NA
13:53200001-53240000	13:53227906-53228184	prom	E082	NA
13:53220000-53230000	13:53225377-53225653	prom	E053	NA
13:53220000-53230000	13:53225377-53225653	prom	E054	NA
13:53220000-53230000	13:53225377-53225653	prom	E067	NA
13:53220000-53230000	13:53225377-53225653	prom	E068	NA
13:53220000-53230000	13:53225377-53225653	prom	E069	NA
13:53220000-53230000	13:53225377-53225653	prom	E071	NA
13:53220000-53230000	13:53225377-53225653	prom	E072	NA
13:53220000-53230000	13:53225377-53225653	prom	E073	NA
13:53220000-53230000	13:53225377-53225653	prom	E074	NA
13:53220000-53230000	13:53225377-53225653	prom	E081	NA
13:53220000-53230000	13:53225377-53225653	prom	E082	NA
13:53220000-53230000	13:53225687-53227838	prom	E053	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E054	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E067	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E068	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E069	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E070	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E071	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E072	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E073	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E074	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E081	ENSG00000165416
13:53220000-53230000	13:53225687-53227838	prom	E082	ENSG00000165416
13:53220000-53230000	13:53227906-53228184	prom	E053	NA
13:53220000-53230000	13:53227906-53228184	prom	E054	NA
13:53220000-53230000	13:53227906-53228184	prom	E067	NA
13:53220000-53230000	13:53227906-53228184	prom	E068	NA
13:53220000-53230000	13:53227906-53228184	prom	E069	NA
13:53220000-53230000	13:53227906-53228184	prom	E070	NA
13:53220000-53230000	13:53227906-53228184	prom	E071	NA
13:53220000-53230000	13:53227906-53228184	prom	E072	NA
13:53220000-53230000	13:53227906-53228184	prom	E073	NA
13:53220000-53230000	13:53227906-53228184	prom	E074	NA
13:53220000-53230000	13:53227906-53228184	prom	E081	NA
13:53220000-53230000	13:53227906-53228184	prom	E082	NA
13:53310000-53320000	13:53312661-53314520	prom	E054	ENSG00000136110
13:53310000-53320000	13:53312661-53314520	prom	E067	ENSG00000136110
13:53310000-53320000	13:53312661-53314520	prom	E068	ENSG00000136110
13:53310000-53320000	13:53312661-53314520	prom	E069	ENSG00000136110
13:53310000-53320000	13:53312661-53314520	prom	E072	ENSG00000136110
13:53310000-53320000	13:53312661-53314520	prom	E073	ENSG00000136110
13:53310000-53320000	13:53312661-53314520	prom	E074	ENSG00000136110
13:53310000-53320000	13:53312661-53314520	prom	E082	ENSG00000136110
13:53400001-53440000	13:53419308-53420105	prom	E067	NA
13:53400001-53440000	13:53419308-53420105	prom	E068	NA
13:53400001-53440000	13:53419308-53420105	prom	E069	NA
13:53400001-53440000	13:53419308-53420105	prom	E071	NA
13:53400001-53440000	13:53419308-53420105	prom	E072	NA
13:53400001-53440000	13:53419308-53420105	prom	E073	NA
13:53400001-53440000	13:53420279-53420905	prom	E054	NA
13:53400001-53440000	13:53420279-53420905	prom	E068	NA
13:53400001-53440000	13:53420279-53420905	prom	E069	NA
13:53400001-53440000	13:53420279-53420905	prom	E070	NA
13:53400001-53440000	13:53420279-53420905	prom	E073	NA
13:53400001-53440000	13:53420279-53420905	prom	E074	NA
13:53400001-53440000	13:53420279-53420905	prom	E082	NA
13:53400001-53440000	13:53421047-53421465	prom	E054	NA
13:53400001-53440000	13:53421047-53421465	prom	E069	NA
13:53400001-53440000	13:53421047-53421465	prom	E071	NA
13:53400001-53440000	13:53421047-53421465	prom	E073	NA
13:53400001-53440000	13:53421047-53421465	prom	E074	NA
13:53400001-53440000	13:53421047-53421465	prom	E082	NA
13:53400001-53440000	13:53421508-53421581	prom	E054	NA
13:53400001-53440000	13:53421508-53421581	prom	E068	NA
