# TOTAL_GENES = 19510
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:biocarta_n...8         SET      28     0.050593    0.0019153      0.16901      0.38234 Curated_gene_sets:biocarta_no1_pathway
Curated_gene_sets:biocarta_c...29        SET      20   0.00067963   2.1749e-05      0.20582      0.49868 Curated_gene_sets:biocarta_csk_pathway
Curated_gene_sets:biocarta_s...13        SET      11   -0.0051562   -0.0001224       0.2673       0.5077 Curated_gene_sets:biocarta_srcrptp_pathway
Curated_gene_sets:biocarta_a...15        SET      20     -0.07391   -0.0023652      0.21109      0.63688 Curated_gene_sets:biocarta_ami_pathway
Curated_gene_sets:biocarta_g...10        SET      14     -0.18274   -0.0048936      0.26131      0.75782 Curated_gene_sets:biocarta_granulocytes_pathway
Curated_gene_sets:biocarta_l...7         SET      12     0.095978    0.0023796      0.28428      0.36783 Curated_gene_sets:biocarta_lym_pathway
Curated_gene_sets:biocarta_a...16        SET      17     -0.14559   -0.0042958      0.20494      0.76126 Curated_gene_sets:biocarta_arap_pathway
Curated_gene_sets:biocarta_a...6         SET      33    -0.026963    -0.001108      0.16339      0.56554 Curated_gene_sets:biocarta_agr_pathway
Curated_gene_sets:biocarta_a...9         SET      11     -0.11783   -0.0027972      0.24811      0.68258 Curated_gene_sets:biocarta_akap95_pathway
Curated_gene_sets:biocarta_a...11        SET      22      0.12364    0.0041496      0.18414      0.25098 Curated_gene_sets:biocarta_akt_pathway
Curated_gene_sets:biocarta_a...12        SET      37      0.23837     0.010371      0.16491     0.074174 Curated_gene_sets:biocarta_alk_pathway
Curated_gene_sets:biocarta_a...20        SET      27      0.30147     0.011207      0.18016     0.047144 Curated_gene_sets:biocarta_at1r_pathway
Curated_gene_sets:biocarta_a...1         SET      14    -0.069476   -0.0018605      0.25546      0.60717 Curated_gene_sets:biocarta_ace2_pathway
Curated_gene_sets:biocarta_a...19        SET      12     -0.24986    -0.006195      0.27859       0.8151 Curated_gene_sets:biocarta_asbcell_pathway
Curated_gene_sets:biocarta_d...5         SET      10     -0.39661   -0.0089771      0.29622      0.90969 Curated_gene_sets:biocarta_dnafragment_pathway
Curated_gene_sets:biocarta_c...20        SET      18      0.13389     0.004065      0.18715      0.23718 Curated_gene_sets:biocarta_chemical_pathway
Curated_gene_sets:biocarta_s...11        SET      16      0.22224    0.0063618       0.2251      0.16176 Curated_gene_sets:biocarta_sppa_pathway
Curated_gene_sets:biocarta_a...21        SET      20     -0.22121   -0.0070791      0.20166      0.86366 Curated_gene_sets:biocarta_atm_pathway
Curated_gene_sets:biocarta_a...5         SET      11      0.25256    0.0059953      0.27746      0.18135 Curated_gene_sets:biocarta_agpcr_pathway
Curated_gene_sets:biocarta_b...7         SET      15      0.34433    0.0095442      0.25531     0.088726 Curated_gene_sets:biocarta_bcellsurvival_pathway
Curated_gene_sets:biocarta_b...10        SET      12      0.31847     0.007896      0.30344      0.14698 Curated_gene_sets:biocarta_blymphocyte_pathway
Curated_gene_sets:biocarta_b...8         SET      33      0.16734    0.0068766       0.1559      0.14155 Curated_gene_sets:biocarta_bcr_pathway
Curated_gene_sets:biocarta_b...9         SET      29       0.1336    0.0051472      0.16782      0.21299 Curated_gene_sets:biocarta_biopeptides_pathway
Curated_gene_sets:biocarta_r...7         SET      15      0.33264    0.0092201      0.23915     0.082133 Curated_gene_sets:biocarta_rankl_pathway
Curated_gene_sets:biocarta_c...1         SET       9     0.083471    0.0017924      0.33731      0.40228 Curated_gene_sets:biocarta_cacam_pathway
Curated_gene_sets:biocarta_c...15        SET      16      0.29112    0.0083336      0.22225     0.095133 Curated_gene_sets:biocarta_cdmac_pathway
Curated_gene_sets:biocarta_c...5         SET      25      0.17223    0.0061615      0.17402      0.16116 Curated_gene_sets:biocarta_carm_er_pathway
Curated_gene_sets:biocarta_c...6         SET      22      -0.2629   -0.0088233      0.18773      0.91929 Curated_gene_sets:biocarta_caspase_pathway
Curated_gene_sets:biocarta_c...8         SET      12     -0.21848   -0.0054168      0.25357      0.80554 Curated_gene_sets:biocarta_cbl_pathway
Curated_gene_sets:biocarta_c...9         SET      19       0.2348     0.007324      0.21442      0.13675 Curated_gene_sets:biocarta_ccr3_pathway
Curated_gene_sets:biocarta_c...11        SET      13      0.41469     0.010701      0.24157     0.043029 Curated_gene_sets:biocarta_cd40_pathway
Curated_gene_sets:biocarta_m...5         SET      18    0.0035068   0.00010647      0.17074      0.49181 Curated_gene_sets:biocarta_mcm_pathway
Curated_gene_sets:biocarta_g...1         SET      28    -0.034298   -0.0012984      0.17406       0.5781 Curated_gene_sets:biocarta_g1_pathway
Curated_gene_sets:biocarta_g...2         SET      24     0.092253    0.0032337      0.18977      0.31344 Curated_gene_sets:biocarta_g2_pathway
Curated_gene_sets:biocarta_c...16        SET      10     0.030589   0.00069237      0.29852      0.45919 Curated_gene_sets:biocarta_cell2cell_pathway
Curated_gene_sets:biocarta_l...1         SET      17     -0.05579   -0.0016462      0.23309      0.59458 Curated_gene_sets:biocarta_lair_pathway
Curated_gene_sets:biocarta_c...18        SET      21     0.072973    0.0023929       0.1878       0.3488 Curated_gene_sets:biocarta_ceramide_pathway
Curated_gene_sets:biocarta_t...13        SET      19     -0.20891   -0.0065163      0.19876      0.85338 Curated_gene_sets:biocarta_tid_pathway
Curated_gene_sets:biocarta_c...24        SET      13      0.50581     0.013053      0.30545     0.048873 Curated_gene_sets:biocarta_classic_pathway
Curated_gene_sets:biocarta_c...25        SET      19       0.2054     0.006407      0.22865      0.18451 Curated_gene_sets:biocarta_comp_pathway
Curated_gene_sets:biocarta_v...1         SET      24     0.024849   0.00087102      0.16746      0.44102 Curated_gene_sets:biocarta_vdr_pathway
Curated_gene_sets:biocarta_h...3         SET      24      0.24547    0.0086045      0.18583     0.093263 Curated_gene_sets:biocarta_hdac_pathway
Curated_gene_sets:biocarta_g...5         SET      17      0.17648    0.0052072      0.22977      0.22123 Curated_gene_sets:biocarta_gcr_pathway
Curated_gene_sets:biocarta_c...31        SET      24    -0.093244   -0.0032685      0.20217      0.67768 Curated_gene_sets:biocarta_ctcf_pathway
Curated_gene_sets:biocarta_c...32        SET      13    -0.061687   -0.0015919      0.25839      0.59434 Curated_gene_sets:biocarta_ctl_pathway
Curated_gene_sets:biocarta_c...34        SET      19      0.48877     0.015246      0.20756    0.0092707 Curated_gene_sets:biocarta_cxcr4_pathway
Curated_gene_sets:biocarta_c...17        SET      23     0.010973   0.00037655        0.187       0.4766 Curated_gene_sets:biocarta_cellcycle_pathway
Curated_gene_sets:biocarta_c...19        SET      11     -0.46503    -0.011039      0.27191      0.95638 Curated_gene_sets:biocarta_cftr_pathway
Curated_gene_sets:biocarta_c...35        SET      19     -0.30482   -0.0095081      0.20181      0.93453 Curated_gene_sets:biocarta_cytokine_pathway
Curated_gene_sets:biocarta_i...18        SET      27     -0.12688    -0.004717       0.1879      0.75024 Curated_gene_sets:biocarta_inflam_pathway
Curated_gene_sets:biocarta_d...1         SET      12    0.0061797   0.00015322      0.26389      0.49066 Curated_gene_sets:biocarta_d4gdi_pathway
Curated_gene_sets:biocarta_d...2         SET      17     -0.29953   -0.0088381      0.22595      0.90751 Curated_gene_sets:biocarta_dc_pathway
Curated_gene_sets:biocarta_p...2         SET       8     -0.22832   -0.0046225      0.33858      0.74995 Curated_gene_sets:biocarta_p35alzheimers_pathway
Curated_gene_sets:biocarta_r...17        SET       9      -0.1566   -0.0033628      0.27063      0.71859 Curated_gene_sets:biocarta_rna_pathway
Curated_gene_sets:biocarta_m...16        SET      17     0.027496    0.0008113      0.20044      0.44545 Curated_gene_sets:biocarta_mta3_pathway
Curated_gene_sets:biocarta_s...7         SET      10      0.46068     0.010427      0.29907     0.061742 Curated_gene_sets:biocarta_skp2e2f_pathway
Curated_gene_sets:biocarta_c...2         SET      18      0.29351    0.0089114       0.2222     0.093269 Curated_gene_sets:biocarta_calcineurin_pathway
Curated_gene_sets:biocarta_e...5         SET      27      0.17523    0.0065145      0.18005      0.16523 Curated_gene_sets:biocarta_egf_pathway
Curated_gene_sets:biocarta_e...21        SET      10     0.012893   0.00029182      0.28733      0.48211 Curated_gene_sets:biocarta_etc_pathway
Curated_gene_sets:biocarta_n...1         SET      17      0.41031     0.012107      0.21673     0.029172 Curated_gene_sets:biocarta_ndkdynamin_pathway
Curated_gene_sets:biocarta_e...12        SET       8      -0.0706   -0.0014294      0.32709      0.58544 Curated_gene_sets:biocarta_epha4_pathway
Curated_gene_sets:biocarta_e...13        SET      19       0.1496    0.0046664      0.20713      0.23507 Curated_gene_sets:biocarta_epo_pathway
Curated_gene_sets:biocarta_e...1         SET      19      0.37842     0.011804      0.19523     0.026303 Curated_gene_sets:biocarta_ecm_pathway
Curated_gene_sets:biocarta_e...19        SET      27      0.37192     0.013826      0.18314     0.021143 Curated_gene_sets:biocarta_erk_pathway
Curated_gene_sets:biocarta_e...20        SET      15      0.10379    0.0028769      0.23772      0.33119 Curated_gene_sets:biocarta_eryth_pathway
Curated_gene_sets:biocarta_e...14        SET      11     0.095134    0.0022583      0.29786      0.37472 Curated_gene_sets:biocarta_eponfkb_pathway
Curated_gene_sets:biocarta_e...10        SET      16     -0.34767   -0.0099524      0.19272      0.96438 Curated_gene_sets:biocarta_eif_pathway
Curated_gene_sets:biocarta_e...23        SET      13     0.050709    0.0013086      0.24591      0.41831 Curated_gene_sets:biocarta_extrinsic_pathway
Curated_gene_sets:biocarta_f...1         SET      30     -0.29109    -0.011406      0.17172      0.95497 Curated_gene_sets:biocarta_fas_pathway
Curated_gene_sets:biocarta_f...3         SET      39      0.17484    0.0078097      0.14491      0.11381 Curated_gene_sets:biocarta_fcer1_pathway
Curated_gene_sets:biocarta_f...4         SET      12     -0.17414   -0.0043176      0.27452      0.73707 Curated_gene_sets:biocarta_fibrinolysis_pathway
Curated_gene_sets:biocarta_f...6         SET      34     0.039877    0.0016633      0.15893      0.40094 Curated_gene_sets:biocarta_fmlp_pathway
Curated_gene_sets:biocarta_f...8         SET      10     0.042451   0.00096086      0.24547      0.43135 Curated_gene_sets:biocarta_free_pathway
Curated_gene_sets:biocarta_g...3         SET      10      0.20153    0.0045615      0.29311      0.24587 Curated_gene_sets:biocarta_gaba_pathway
Curated_gene_sets:biocarta_g...4         SET      14     -0.47796    -0.012799      0.23653      0.97834 Curated_gene_sets:biocarta_gata3_pathway
Curated_gene_sets:biocarta_s...5         SET      10      -0.2628   -0.0059484      0.30552      0.80515 Curated_gene_sets:biocarta_set_pathway
Curated_gene_sets:biocarta_g...6         SET      27       0.3231     0.012011      0.17312      0.03101 Curated_gene_sets:biocarta_gh_pathway
Curated_gene_sets:biocarta_a...7         SET      11     0.063622    0.0015103      0.25085      0.39989 Curated_gene_sets:biocarta_ahsp_pathway
Curated_gene_sets:biocarta_t...2         SET       9    -0.046126  -0.00099048      0.32593      0.55627 Curated_gene_sets:biocarta_tcapoptosis_pathway
Curated_gene_sets:biocarta_h...7         SET      54     -0.24982    -0.013125      0.11902      0.98208 Curated_gene_sets:biocarta_hivnef_pathway
Curated_gene_sets:biocarta_s...2         SET       5      0.10615    0.0016991      0.27926      0.35194 Curated_gene_sets:biocarta_salmonella_pathway
Curated_gene_sets:biocarta_m...13        SET      21   -0.0017362  -5.6933e-05      0.19313      0.50359 Curated_gene_sets:biocarta_mpr_pathway
Curated_gene_sets:biocarta_h...2         SET      17      0.50647     0.014944      0.24407     0.018998 Curated_gene_sets:biocarta_hcmv_pathway
Curated_gene_sets:biocarta_p...5         SET      21     0.095833    0.0031425      0.18963      0.30665 Curated_gene_sets:biocarta_p53hypoxia_pathway
Curated_gene_sets:biocarta_h...6         SET      15      0.52038     0.014424      0.26596     0.025204 Curated_gene_sets:biocarta_hif_pathway
Curated_gene_sets:biocarta_i...3         SET      21     0.077615    0.0025451      0.19472       0.3451 Curated_gene_sets:biocarta_igf1_pathway
Curated_gene_sets:biocarta_i...8         SET      15     -0.16788   -0.0046532      0.25743      0.74283 Curated_gene_sets:biocarta_il17_pathway
Curated_gene_sets:biocarta_i...11        SET      21     0.047096    0.0015443      0.20241      0.40801 Curated_gene_sets:biocarta_il2_pathway
Curated_gene_sets:biocarta_i...13        SET      14     0.054299    0.0014541       0.2423      0.41134 Curated_gene_sets:biocarta_il3_pathway
Curated_gene_sets:biocarta_i...14        SET      10     -0.21581   -0.0048848      0.27188      0.78633 Curated_gene_sets:biocarta_il4_pathway
Curated_gene_sets:biocarta_i...15        SET      11     -0.15137   -0.0035933      0.28518      0.70221 Curated_gene_sets:biocarta_il5_pathway
Curated_gene_sets:biocarta_i...16        SET      21     0.042905    0.0014069      0.19786      0.41417 Curated_gene_sets:biocarta_il6_pathway
Curated_gene_sets:biocarta_i...6         SET      13    -0.099292   -0.0025623      0.24418      0.65786 Curated_gene_sets:biocarta_il10_pathway
Curated_gene_sets:biocarta_i...7         SET      18      0.12679    0.0038495      0.23036      0.29103 Curated_gene_sets:biocarta_il12_pathway
Curated_gene_sets:biocarta_i...12        SET      35     0.040034    0.0016942      0.15275      0.39663 Curated_gene_sets:biocarta_il2rb_pathway
Curated_gene_sets:biocarta_i...10        SET       8     -0.23666   -0.0047913       0.3915      0.72724 Curated_gene_sets:biocarta_il22bp_pathway
Curated_gene_sets:biocarta_i...17        SET      16      0.31932    0.0091408      0.25171       0.1023 Curated_gene_sets:biocarta_il7_pathway
Curated_gene_sets:biocarta_g...11        SET      20      0.13871    0.0044391      0.20721      0.25161 Curated_gene_sets:biocarta_gsk3_pathway
Curated_gene_sets:biocarta_d...3         SET      28     -0.25387   -0.0096109      0.16134      0.94219 Curated_gene_sets:biocarta_death_pathway
Curated_gene_sets:biocarta_r...4         SET      26    -0.036621    -0.001336      0.15591      0.59285 Curated_gene_sets:biocarta_raccycd_pathway
Curated_gene_sets:biocarta_g...8         SET      23       0.2558    0.0087778      0.20121      0.10182 Curated_gene_sets:biocarta_gleevec_pathway
Curated_gene_sets:biocarta_i...19        SET      21     0.073228    0.0024012       0.1986      0.35617 Curated_gene_sets:biocarta_insulin_pathway
Curated_gene_sets:biocarta_i...20        SET      33       0.2051    0.0084282      0.14943     0.084949 Curated_gene_sets:biocarta_integrin_pathway
Curated_gene_sets:biocarta_i...21        SET      23    -0.025831   -0.0008864      0.20257      0.55073 Curated_gene_sets:biocarta_intrinsic_pathway
Curated_gene_sets:biocarta_k...          SET      45    -0.020765  -0.00099614      0.13688      0.56029 Curated_gene_sets:biocarta_keratinocyte_pathway
Curated_gene_sets:biocarta_t...4         SET      12      0.29599    0.0073387      0.28243      0.14732 Curated_gene_sets:biocarta_tcra_pathway
Curated_gene_sets:biocarta_l...3         SET      11     0.042742    0.0010146      0.28502       0.4404 Curated_gene_sets:biocarta_lectin_pathway
Curated_gene_sets:biocarta_p...30        SET      27      0.25552    0.0094993      0.17231     0.069057 Curated_gene_sets:biocarta_pyk2_pathway
Curated_gene_sets:biocarta_e...6         SET      11      0.41217    0.0097843      0.30715      0.08982 Curated_gene_sets:biocarta_egfr_smrte_pathway
